 ལ  གནས་པ 						ལ 	གནས་པ 	-འི 	ཡོན་ཏན 	ཐུན་མོང 	མ་ཡིན་པ་ལ 	bstod tshogs ka_.txt	     ལ  གནས་པ  -འི  ཡོན་ཏན  ཐུན་མོང  མ་ཡིན་པ་ལ 
 ལ  འགྱུར་བ 						ལ 	འགྱུར་བ 	-འི 	སྨོན་ལམ 	བསྟན་ཏོ 	།_། 	bstod tshogs ka_.txt	     ལ  འགྱུར་བ  -འི  སྨོན་ལམ  བསྟན་ཏོ  །_། 
 ལ  སྡུག་བསྔལ 						ལ 	སྡུག་བསྔལ 	རྣམས་ཀྱིས 	སྨས་པ 	-འི 	སེམས་ཅན་ལ་ཞེས 	bstod tshogs ka_.txt	     ལ  སྡུག་བསྔལ  རྣམས་ཀྱིས  སྨས་པ  -འི  སེམས་ཅན་ལ་ཞེས 
 ལ ་སོ 	བྱ་བ 	འདི་དག་ནི 	སྡུག་བསྔལ 	བསྐྱེད་པ 		ལ	་སོ 	སོར་རྟོག་པའོ 	།_། 	མ 	རིག 	bstod tshogs ka_.txt	བྱ་བ  འདི་དག་ནི  སྡུག་བསྔལ  བསྐྱེད་པ   ལ ་སོ  སོར་རྟོག་པའོ  །_།  མ  རིག 
 ལ ྡོངས་པ 						ལ	ྡོངས་པ 	-ས་ཞེས 	བྱ་བ 	འདི་དག་ནི 	ཕན 	bstod tshogs ka_.txt	     ལ ྡོངས་པ  -ས་ཞེས  བྱ་བ  འདི་དག་ནི  ཕན 
བཏགས་པ  ལ ་སོ 					བཏགས་པ 	ལ	་སོ 	སོར་རྟོག་པའོ 	།_། 	སྔོན 	ཆད 	bstod tshogs ka_.txt	    བཏགས་པ  ལ ་སོ  སོར་རྟོག་པའོ  །_།  སྔོན  ཆད 
བྱས་པ  ལ ་སོ 	-ར་ཞེས 	བྱ་བ 	འདི་དག་ནི 	གྲོགས 	བྱས་པ 	ལ	་སོ 	སོར་རྟོག་པའོ 	།_། 	ལོངས 	སྤྱད 	bstod tshogs ka_.txt	-ར་ཞེས  བྱ་བ  འདི་དག་ནི  གྲོགས  བྱས་པ  ལ ་སོ  སོར་རྟོག་པའོ  །_།  ལོངས  སྤྱད 
པར  ལ ོངས 	དགོངས་ཞེས 	བྱ་བ 	འདི་དག་ནི 	ཡང་དག 	པར 	ལ	ོངས 	སྤྱད་པ 	ལ་སོ 	སོར་རྟོག་པའོ 	།_། 	bstod tshogs ka_.txt	དགོངས་ཞེས  བྱ་བ  འདི་དག་ནི  ཡང་དག  པར  ལ ོངས  སྤྱད་པ  ལ་སོ  སོར་རྟོག་པའོ  །_། 
 ལ མ་ཡིན་ནོ 						ལ	མ་ཡིན་ནོ 	།_། 	དེའི 	རྒྱུ་ཡང 	རྣམ་པ 	bstod tshogs ka_.txt	     ལ མ་ཡིན་ནོ  །_།  དེའི  རྒྱུ་ཡང  རྣམ་པ 
 ལ  རེ་ཞིག 						ལ 	རེ་ཞིག 	སྨད་པ 	-འི 	གནས་སྐབས 	དག་ཏུ་ཞེས 	bstod tshogs ka_.txt	     ལ  རེ་ཞིག  སྨད་པ  -འི  གནས་སྐབས  དག་ཏུ་ཞེས 
 ལ ་ཏེ 						ལ	་ཏེ 	རང་ལ 	རག་ལས་ཞེས 	བྱ་བ 	འདི་དག་ནི 	bstod tshogs ka_.txt	     ལ ་ཏེ  རང་ལ  རག་ལས་ཞེས  བྱ་བ  འདི་དག་ནི 
 ལ  བརྟེན་པའོ 						ལ 	བརྟེན་པའོ 	།_། 	ཉོན་མོངས 	ཆུ་བོ 	རབ 	bstod tshogs ka_.txt	     ལ  བརྟེན་པའོ  །_།  ཉོན་མོངས  ཆུ་བོ  རབ 
རང  ལ  -འང་ཞེས 	།_། 	འཇིག 	རྟེན 	འདི་དག 	རང 	ལ 	-འང་ཞེས 	བྱ་བ 	འདི་དག་ནི 	སྡུག་བསྔལ་གྱིས 	མི་ལྡོག་པ་ཡིན་ཏེ 	bstod tshogs ka_.txt	།_།  འཇིག  རྟེན  འདི་དག  རང  ལ  -འང་ཞེས  བྱ་བ  འདི་དག་ནི  སྡུག་བསྔལ་གྱིས  མི་ལྡོག་པ་ཡིན་ཏེ 
 ལ ྟར 	།_ 	དེ 				ལ	ྟར 	ཚིགས་སུ 	བཅད་པ 	བཅུས 	དོན 	bstod tshogs ka_.txt	།_  དེ     ལ ྟར  ཚིགས་སུ  བཅད་པ  བཅུས  དོན 
གནས་སྐབས་ཀྱི  ལ ེའུ་སྟེ་དང་པོའོ 	བསྟན་པ་ཡིན་ནོ 	།_། 	བསམ་པ 	-འི 	གནས་སྐབས་ཀྱི 	ལ	ེའུ་སྟེ་དང་པོའོ 	།།_།། 	སྦྱོར 	བ 	-འི 	bstod tshogs ka_.txt	བསྟན་པ་ཡིན་ནོ  །_།  བསམ་པ  -འི  གནས་སྐབས་ཀྱི  ལ ེའུ་སྟེ་དང་པོའོ  །།_།།  སྦྱོར  བ  -འི 
 ལ ་ཏུ 						ལ	་ཏུ 	ཕྱིན་པ 	སྟོན་པ 	ཇི་སྙེད་པ་ཡིན་ནོ 	།_། 	bstod tshogs ka_.txt	     ལ ་ཏུ  ཕྱིན་པ  སྟོན་པ  ཇི་སྙེད་པ་ཡིན་ནོ  །_། 
 ལ  རེ་ཞིག 						ལ 	རེ་ཞིག 	མོས་པ 	-ས 	སྤྱོད་པ 	རྣམས་ཀྱི 	bstod tshogs ka_.txt	     ལ  རེ་ཞིག  མོས་པ  -ས  སྤྱོད་པ  རྣམས་ཀྱི 
འདི  ལ ྟར 	ཕ་རོལ་ཏུ 	ཕྱིན་པ་ནི 	བཅུ་སྟེ 	།_ 	འདི 	ལ	ྟར 	སྦྱིན་པ་དང 	།_ 	ཚུལ 	ཁྲིམས་དང 	bstod tshogs ka_.txt	ཕ་རོལ་ཏུ  ཕྱིན་པ་ནི  བཅུ་སྟེ  །_  འདི  ལ ྟར  སྦྱིན་པ་དང  །_  ཚུལ  ཁྲིམས་དང 
 ལ མ་དང 						ལ	མ་དང 	།_ 	སྟོབས་དང 	།_ 	ཡེ 	bstod tshogs ka_.txt	     ལ མ་དང  །_  སྟོབས་དང  །_  ཡེ 
 ལ ་ཏུ 						ལ	་ཏུ 	ཕྱིན་པ 	དག་གོ 	།_། 	དེ་ལ 	bstod tshogs ka_.txt	     ལ ་ཏུ  ཕྱིན་པ  དག་གོ  །_།  དེ་ལ 
བསམ  ལ ྡན 	དམན་དང 	ཕོངས་པ 	རེ་བ 	-འི 	བསམ 	ལ	ྡན 	མཐོང་ན་ཡང 	།_། 	ཞེས 	བྱ་བ 	bstod tshogs ka_.txt	དམན་དང  ཕོངས་པ  རེ་བ  -འི  བསམ  ལ ྡན  མཐོང་ན་ཡང  །_།  ཞེས  བྱ་བ 
 ལ ་ཏུ 						ལ	་ཏུ 	ཕྱིན་པ 	བསྟན་ཏོ 	།_། 	རིགས 	bstod tshogs ka_.txt	     ལ ་ཏུ  ཕྱིན་པ  བསྟན་ཏོ  །_།  རིགས 
པར  ལ ྡན་པ 					པར 	ལ	ྡན་པ 	-འི 	ཚིག 	སྨྲ་ཡང་ཞེས 	བྱ་བ 	bstod tshogs ka_.txt	    པར  ལ ྡན་པ  -འི  ཚིག  སྨྲ་ཡང་ཞེས  བྱ་བ 
 ལ ་ཁྲིམས་ཀྱི 						ལ	་ཁྲིམས་ཀྱི 	ཕ་རོལ་ཏུ 	ཕྱིན་པ 	བསྟན་ཏོ 	།_། 	bstod tshogs ka_.txt	     ལ ་ཁྲིམས་ཀྱི  ཕ་རོལ་ཏུ  ཕྱིན་པ  བསྟན་ཏོ  །_། 
 ལ ས་ཀྱང་ཞེས 						ལ	ས་ཀྱང་ཞེས 	བྱ་བ 	འདི་དག་གིས་ནི 	མི་མཐུན་པ 	-འི 	bstod tshogs ka_.txt	     ལ ས་ཀྱང་ཞེས  བྱ་བ  འདི་དག་གིས་ནི  མི་མཐུན་པ  -འི 
 ལ ་ཏུ 						ལ	་ཏུ 	ཕྱིན་པ 	བསྟན་ཏོ 	།_། 	བདག 	bstod tshogs ka_.txt	     ལ ་ཏུ  ཕྱིན་པ  བསྟན་ཏོ  །_།  བདག 
 ལ ་ཏུ 						ལ	་ཏུ 	ཕྱིན་པ 	བསྟན་ཏོ 	།_། 	སྦྱིན 	bstod tshogs ka_.txt	     ལ ་ཏུ  ཕྱིན་པ  བསྟན་ཏོ  །_།  སྦྱིན 
 ལ ་ཏུ 						ལ	་ཏུ 	ཕྱིན་པ 	བསྟན་ཏོ 	།_། 	བདག 	bstod tshogs ka_.txt	     ལ ་ཏུ  ཕྱིན་པ  བསྟན་ཏོ  །_།  བདག 
 ལ ་ཞེས 						ལ	་ཞེས 	བྱ་བ 	འདི་དག་གིས་ནི 	མི་མཐུན་པ 	-འི 	bstod tshogs ka_.txt	     ལ ་ཞེས  བྱ་བ  འདི་དག་གིས་ནི  མི་མཐུན་པ  -འི 
 ལ ་ཏུ 						ལ	་ཏུ 	ཕྱིན་པ 	བསྟན་ཏོ 	།_། 	སྲིད་དང 	bstod tshogs ka_.txt	     ལ ་ཏུ  ཕྱིན་པ  བསྟན་ཏོ  །_།  སྲིད་དང 
 ལ  སོགས 						ལ 	སོགས 	ཡོན་ཏན་ཞེས 	བྱ་བ 	-འི 	ཚིགས་སུ 	bstod tshogs ka_.txt	     ལ  སོགས  ཡོན་ཏན་ཞེས  བྱ་བ  -འི  ཚིགས་སུ 
 ལ ན 	བཅད་པ 	འདི་གཉིས་ཀྱིས 	བརྒལ་བ་དང 	།_ 		ལ	ན 	དང་བཅས་པ 	-ར 	ཐབས་ཀྱི 	ཕ་རོལ་ཏུ 	bstod tshogs ka_.txt	བཅད་པ  འདི་གཉིས་ཀྱིས  བརྒལ་བ་དང  །_   ལ ན  དང་བཅས་པ  -ར  ཐབས་ཀྱི  ཕ་རོལ་ཏུ 
 ལ མ་གྱི 						ལ	མ་གྱི 	ཕ་རོལ་ཏུ 	ཕྱིན་པ 	བསྟན་ཏོ 	།_། 	bstod tshogs ka_.txt	     ལ མ་གྱི  ཕ་རོལ་ཏུ  ཕྱིན་པ  བསྟན་ཏོ  །_། 
 ལ ་ཏུ 						ལ	་ཏུ 	ཕྱིན་པ 	བསྟན་ཏོ 	།_། 	འཇིག 	bstod tshogs ka_.txt	     ལ ་ཏུ  ཕྱིན་པ  བསྟན་ཏོ  །_།  འཇིག 
 ལ  དག་གིས 						ལ 	དག་གིས 	སྨ 	-ས 	ཚེ་ཞེས 	བྱ་བ 	bstod tshogs ka_.txt	     ལ  དག་གིས  སྨ  -ས  ཚེ་ཞེས  བྱ་བ 
 ལ ་ཏུ 						ལ	་ཏུ 	ཕྱིན་པ 	བསྟན་ཏོ 	།_། 	མོས་པ 	bstod tshogs ka_.txt	     ལ ་ཏུ  ཕྱིན་པ  བསྟན་ཏོ  །_།  མོས་པ 
གནས་སྐབས་ཏེ  ལ ེའུ་གཉིས་པའོ 	སྤྱོད་པ 	རྣམས་ཀྱི 	སྦྱོར་བ 	-འི 	གནས་སྐབས་ཏེ 	ལ	ེའུ་གཉིས་པའོ 	།།_།། 	ས 	ཐོབ་པ 	རྣམས་ཀྱི 	bstod tshogs ka_.txt	སྤྱོད་པ  རྣམས་ཀྱི  སྦྱོར་བ  -འི  གནས་སྐབས་ཏེ  ལ ེའུ་གཉིས་པའོ  །།_།།  ས  ཐོབ་པ  རྣམས་ཀྱི 
བཞི་དང  ལ ྡན་པ་ཡིན་ཏེ 	ཕུན 	སུམ 	ཚོགས་པ 	རྫོགས་པ 	བཞི་དང 	ལ	ྡན་པ་ཡིན་ཏེ 	།_ 	བསམ་པ 	ཕུན 	སུམ 	bstod tshogs ka_.txt	ཕུན  སུམ  ཚོགས་པ  རྫོགས་པ  བཞི་དང  ལ ྡན་པ་ཡིན་ཏེ  །_  བསམ་པ  ཕུན  སུམ 
།_  ལ ེན་པ་པོ 	སྦྱོར་བ 	ཕུན 	སུམ 	ཚོགས་པ་དང 	།_ 	ལ	ེན་པ་པོ 	ཕུན 	སུམ 	ཚོགས་པ་དང 	།_ 	bstod tshogs ka_.txt	སྦྱོར་བ  ཕུན  སུམ  ཚོགས་པ་དང  །_  ལ ེན་པ་པོ  ཕུན  སུམ  ཚོགས་པ་དང  །_ 
ངོས  ལ ྗོན་ཤིང 	སུམ 	ཚོགས་པའོ 	།_། 	རི 	ངོས 	ལ	ྗོན་ཤིང 	འབྲས་བུ 	སྨིན་པ 	དག་ཏུ 	བྱ 	bstod tshogs ka_.txt	སུམ  ཚོགས་པའོ  །_།  རི  ངོས  ལ ྗོན་ཤིང  འབྲས་བུ  སྨིན་པ  དག་ཏུ  བྱ 
 ལ ེན་པ་པོ 	རྣམས 	ལྟ་བུ་ཞེས 	བྱ་བ 	འདི་དག་གིས་ནི 		ལ	ེན་པ་པོ 	ཕུན 	སུམ 	ཚོགས་པའོ 	།_། 	bstod tshogs ka_.txt	རྣམས  ལྟ་བུ་ཞེས  བྱ་བ  འདི་དག་གིས་ནི   ལ ེན་པ་པོ  ཕུན  སུམ  ཚོགས་པའོ  །_། 
 ལ  འབྱོར 						ལ 	འབྱོར 	འབངས་དང 	བཙུན་མོ་ཞེས 	བྱ་བ 	འདི་དག་གིས་ནི 	bstod tshogs ka_.txt	     ལ  འབྱོར  འབངས་དང  བཙུན་མོ་ཞེས  བྱ་བ  འདི་དག་གིས་ནི 
 ལ ་ཏུ 						ལ	་ཏུ 	ཕྱིན་པའོ 	།_། 	འཇིག 	རྟེན 	bstod tshogs ka_.txt	     ལ ་ཏུ  ཕྱིན་པའོ  །_།  འཇིག  རྟེན 
 ལ  གནོད་པ 						ལ 	གནོད་པ 	སྐྱེ་ཞེས 	བྱ་བ 	འདི་དག་གིས་ནི 	རང་བཞིན 	bstod tshogs ka_.txt	     ལ  གནོད་པ  སྐྱེ་ཞེས  བྱ་བ  འདི་དག་གིས་ནི  རང་བཞིན 
ཇི  ལ ྟར 	ཚུལ་ཁྲིམས་ཀྱི 	ཕ་རོལ་ཏུ 	ཕྱིན་པའོ 	།_། 	ཇི 	ལ	ྟར 	སྨན་པ 	གདོན་གྱིས 	ཟིན་ལ་ཞེས 	བྱ་བ 	bstod tshogs ka_.txt	ཚུལ་ཁྲིམས་ཀྱི  ཕ་རོལ་ཏུ  ཕྱིན་པའོ  །_།  ཇི  ལ ྟར  སྨན་པ  གདོན་གྱིས  ཟིན་ལ་ཞེས  བྱ་བ 
 ལ ་བ 						ལ	་བ 	-འི 	བཟོད་པ 	-འི 	ཕ་རོལ་ཏུ 	bstod tshogs ka_.txt	     ལ ་བ  -འི  བཟོད་པ  -འི  ཕ་རོལ་ཏུ 
ནོར  ལ ྷག 	།_། 	ཁྱོད་ཀྱིས 	རྟག་ཏུ 	ཡོན་ཏན 	ནོར 	ལ	ྷག 	རྣམས་ལ 	གུས་པ 	-ས་ཞེས 	བྱ་བ 	bstod tshogs ka_.txt	།_།  ཁྱོད་ཀྱིས  རྟག་ཏུ  ཡོན་ཏན  ནོར  ལ ྷག  རྣམས་ལ  གུས་པ  -ས་ཞེས  བྱ་བ 
ཇི  ལ ྟར 	བརྩོན་འགྲུས་ཀྱི 	ཕ་རོལ་ཏུ 	ཕྱིན་པའོ 	།_། 	ཇི 	ལ	ྟར 	མ་མ 	རང 	ལུས་ཞེས 	བྱ་བ 	bstod tshogs ka_.txt	བརྩོན་འགྲུས་ཀྱི  ཕ་རོལ་ཏུ  ཕྱིན་པའོ  །_།  ཇི  ལ ྟར  མ་མ  རང  ལུས་ཞེས  བྱ་བ 
 ལ ་ཏུ 						ལ	་ཏུ 	ཕྱིན་པ 	བསྟན་ཏོ 	།_། 	ཁྱོད་ཀྱི 	bstod tshogs ka_.txt	     ལ ་ཏུ  ཕྱིན་པ  བསྟན་ཏོ  །_།  ཁྱོད་ཀྱི 
ཡང་དག་པ་ཇི  ལ ྟ་བ 	དང་བཅས་པ 	-འི 	བརྩོན་པ 	-ས 	ཡང་དག་པ་ཇི 	ལ	ྟ་བ 	བཞིན་དུ 	ཐུགས་སུ 	ཆུད་པ 	-འི 	bstod tshogs ka_.txt	དང་བཅས་པ  -འི  བརྩོན་པ  -ས  ཡང་དག་པ་ཇི  ལ ྟ་བ  བཞིན་དུ  ཐུགས་སུ  ཆུད་པ  -འི 
 ལ ་ཏུ 						ལ	་ཏུ 	ཕྱིན་པའོ 	།_། 	ཕྲིན་ལས 	མངའ་བ 	bstod tshogs ka_.txt	     ལ ་ཏུ  ཕྱིན་པའོ  །_།  ཕྲིན་ལས  མངའ་བ 
བརྒལ་བ་དང  ལ ན 	-འི 	ཚིགས་སུ 	བཅད་པ 	འདི་གཉིས་ཀྱིས་ནི 	བརྒལ་བ་དང 	ལ	ན 	དང་བཅས་པ 	-ར 	ཐབས་ཀྱི 	ཕ་རོལ་ཏུ 	bstod tshogs ka_.txt	-འི  ཚིགས་སུ  བཅད་པ  འདི་གཉིས་ཀྱིས་ནི  བརྒལ་བ་དང  ལ ན  དང་བཅས་པ  -ར  ཐབས་ཀྱི  ཕ་རོལ་ཏུ 
 ལ ྟར 	ཕྱིན་པའོ 	།_། 	དེ 			ལ	ྟར 	ཚིགས་སུ 	བཅད་པ 	བཅུ་གཅིག་གིས 	ས 	bstod tshogs ka_.txt	ཕྱིན་པའོ  །_།  དེ    ལ ྟར  ཚིགས་སུ  བཅད་པ  བཅུ་གཅིག་གིས  ས 
 ལ ་ཏུ 						ལ	་ཏུ 	ཕྱིན་པ་བདུན 	བསྟན་པ་ཡིན 	ནོ 	།_། 	bstod tshogs ka_.txt	     ལ ་ཏུ  ཕྱིན་པ་བདུན  བསྟན་པ་ཡིན  ནོ  །_། 
གནས་སྐབས་ཏེ  ལ ེའུ་གསུམ་པའོ 	ཐོབ་པ 	རྣམས་ཀྱི 	སྦྱོར་བ 	-འི 	གནས་སྐབས་ཏེ 	ལ	ེའུ་གསུམ་པའོ 	།།_།། 	དེ་ལ 	མངའ་དབང 	མཛད་པ་ནི 	bstod tshogs ka_.txt	ཐོབ་པ  རྣམས་ཀྱི  སྦྱོར་བ  -འི  གནས་སྐབས་ཏེ  ལ ེའུ་གསུམ་པའོ  །།_།།  དེ་ལ  མངའ་དབང  མཛད་པ་ནི 
 ལ ྔ་སྟེ 						ལ	ྔ་སྟེ 	།_ 	ཉོན་མོངས་པ་དང 	།_ 	སྐྱེ་བ་དང 	bstod tshogs ka_.txt	     ལ ྔ་སྟེ  །_  ཉོན་མོངས་པ་དང  །_  སྐྱེ་བ་དང 
།_  ལ ས་དང 					།_ 	ལ	ས་དང 	།_ 	ཐབས་དང 	།_ 	སེམས 	bstod tshogs ka_.txt	    །_  ལ ས་དང  །_  ཐབས་དང  །_  སེམས 
 ལ  ཉོན་མོངས 						ལ 	ཉོན་མོངས 	བས་པ 	-ས 	བྱང་ཆུབ 	ཅེས་བྱ་བ 	bstod tshogs ka_.txt	     ལ  ཉོན་མོངས  བས་པ  -ས  བྱང་ཆུབ  ཅེས་བྱ་བ 
 ལ  མངའ་དབང 						ལ 	མངའ་དབང 	མཛད་པ 	བསྟན་ཏོ 	།_། 	དྲན་དང 	bstod tshogs ka_.txt	     ལ  མངའ་དབང  མཛད་པ  བསྟན་ཏོ  །_།  དྲན་དང 
 ལ  མངའ་དབང 						ལ 	མངའ་དབང 	མཛད་པའོ 	།_། 	ཅི་ཡང 	མེད་པ 	bstod tshogs ka_.txt	     ལ  མངའ་དབང  མཛད་པའོ  །_།  ཅི་ཡང  མེད་པ 
 ལ ་ཅན 						ལ	་ཅན 	ཕྲ་རྒྱས 	རྣམས 	བཅོམ་ནས 	།_། 	bstod tshogs ka_.txt	     ལ ་ཅན  ཕྲ་རྒྱས  རྣམས  བཅོམ་ནས  །_། 
 ལ ས་ཞེས 						ལ	ས་ཞེས 	བྱ་བ 	འདི་དག་གིས 	ནི་ལ 	-ས་ལ 	bstod tshogs ka_.txt	     ལ ས་ཞེས  བྱ་བ  འདི་དག་གིས  ནི་ལ  -ས་ལ 
 ལ ་ཞེས 						ལ	་ཞེས 	བྱ་བ 	འདི་དག་གིས་ནི 	ཐབས་ལ 	མངའ་དབང 	bstod tshogs ka_.txt	     ལ ་ཞེས  བྱ་བ  འདི་དག་གིས་ནི  ཐབས་ལ  མངའ་དབང 
 ལ  བློ་གྲོས་ཅི 						ལ 	བློ་གྲོས་ཅི 	རིགས 	ཞུགས་ཞེས 	བྱ་བ 	འདི་དག་གིས་ནི 	bstod tshogs ka_.txt	     ལ  བློ་གྲོས་ཅི  རིགས  ཞུགས་ཞེས  བྱ་བ  འདི་དག་གིས་ནི 
 ལ  མངའ་དབང 						ལ 	མངའ་དབང 	མཛད་པའོ 	།_། 	ངེས 	པར 	bstod tshogs ka_.txt	     ལ  མངའ་དབང  མཛད་པའོ  །_།  ངེས  པར 
 ལ ་བ་ཞེས 						ལ	་བ་ཞེས 	བྱ་བ 	འདི་དག་གིས་ནི 	དེ 	-འི 	bstod tshogs ka_.txt	     ལ ་བ་ཞེས  བྱ་བ  འདི་དག་གིས་ནི  དེ  -འི 
-འི  ལ ེའུ་སྟེ 	རྒྱུ 	-འི 	གནས་སྐབས 	བསྟན་པ 	-འི 	ལ	ེའུ་སྟེ 	བཞི་པའོ 	།།_།། 	འཇིག 	རྟེན 	bstod tshogs ka_.txt	རྒྱུ  -འི  གནས་སྐབས  བསྟན་པ  -འི  ལ ེའུ་སྟེ  བཞི་པའོ  །།_།།  འཇིག  རྟེན 
མ་རིག  ལ ྡོངས 					མ་རིག 	ལ	ྡོངས 	གྱུར་ལ 	།_ 	ཞེས 	བྱ་བ 	bstod tshogs ka_.txt	    མ་རིག  ལ ྡོངས  གྱུར་ལ  །_  ཞེས  བྱ་བ 
 ལ མ་གྱི 						ལ	མ་གྱི 	ཡེ་ཤེས 	བསྐྱེད་པ 	བསྟན་ཏོ 	།_། 	bstod tshogs ka_.txt	     ལ མ་གྱི  ཡེ་ཤེས  བསྐྱེད་པ  བསྟན་ཏོ  །_། 
།_།  ལ ྷན་ཅིག 	བྱ་བ 	འདི་དག་གིས་ནི 	ཉོན་མོངས་པ 	སྤངས་པའོ 	།_། 	ལ	ྷན་ཅིག 	གནས་པ 	-ར 	འགལ་བ་ཞེས 	བྱ་བ 	bstod tshogs ka_.txt	བྱ་བ  འདི་དག་གིས་ནི  ཉོན་མོངས་པ  སྤངས་པའོ  །_།  ལ ྷན་ཅིག  གནས་པ  -ར  འགལ་བ་ཞེས  བྱ་བ 
-འི  ལ ེའུ་སྟེ 	བུ 	-འི 	གནས་སྐབས 	བསྟན་པ 	-འི 	ལ	ེའུ་སྟེ 	ལྔ་པའོ 	།།_།། 	དེ་ལ 	ནམ་མཁའ 	bstod tshogs ka_.txt	བུ  -འི  གནས་སྐབས  བསྟན་པ  -འི  ལ ེའུ་སྟེ  ལྔ་པའོ  །།_།།  དེ་ལ  ནམ་མཁའ 
 ལ ་ན་ཞེས 						ལ	་ན་ཞེས 	བྱ་བ 	འདི་དག་གིས་ནི 	ཆོས་ཀྱི 	འཁོར་ལོ 	bstod tshogs ka_.txt	     ལ ་ན་ཞེས  བྱ་བ  འདི་དག་གིས་ནི  ཆོས་ཀྱི  འཁོར་ལོ 
 ལ  ཁྱབ་པ 						ལ 	ཁྱབ་པ 	འདི་ཡིན་ཞེས 	བྱ་བ 	འདི་དག་གིས་ནི 	ཆོས་སྟོན་པ 	bstod tshogs ka_.txt	     ལ  ཁྱབ་པ  འདི་ཡིན་ཞེས  བྱ་བ  འདི་དག་གིས་ནི  ཆོས་སྟོན་པ 
དེ  ལ ྟར་ན་ངོན 	ཡང་དག 	པར 	བསྟན་ཏོ 	།_། 	དེ 	ལ	ྟར་ན་ངོན 	དོན་གསུམ་དང 	ལྡན་པ 	-ས་ནི 	སེམས་ཅན་གྱི 	bstod tshogs ka_.txt	ཡང་དག  པར  བསྟན་ཏོ  །_།  དེ  ལ ྟར་ན་ངོན  དོན་གསུམ་དང  ལྡན་པ  -ས་ནི  སེམས་ཅན་གྱི 
གནས་སྐབས་ཀྱི  ལ ེའུ་སྟེ་དྲུག་པའོ 	ཅན་གྱི 	དོན 	མཛད་པ 	-འི 	གནས་སྐབས་ཀྱི 	ལ	ེའུ་སྟེ་དྲུག་པའོ 	།།_།། 	ཐ 	མས་ནི 	ཡོངས་སུ 	bstod tshogs ka_.txt	ཅན་གྱི  དོན  མཛད་པ  -འི  གནས་སྐབས་ཀྱི  ལ ེའུ་སྟེ་དྲུག་པའོ  །།_།།  ཐ  མས་ནི  ཡོངས་སུ 
 ལ ྟར 	བསྔོ་བ 	བསྟན་ཏོ 	།_། 	དེ 		ལ	ྟར 	རྒྱུ་དང 	འབྲས་བུ་དང 	།_ 	སེམས 	bstod tshogs ka_.txt	བསྔོ་བ  བསྟན་ཏོ  །_།  དེ   ལ ྟར  རྒྱུ་དང  འབྲས་བུ་དང  །_  སེམས 
མྱ་ངན  ལ ས་མི 	སྨོན་ལམ 	ཇི་སྲིད 	བར 	ཡོངས་སུ 	མྱ་ངན 	ལ	ས་མི 	འདའ་བ་ཡིན་ནོ 	།_། 	ཡོན་ཏན 	མཐའ་ཡས་པ 	bstod tshogs ka_.txt	སྨོན་ལམ  ཇི་སྲིད  བར  ཡོངས་སུ  མྱ་ངན  ལ ས་མི  འདའ་བ་ཡིན་ནོ  །_།  ཡོན་ཏན  མཐའ་ཡས་པ 
 ལ ་པ 						ལ	་པ 	།_། 	སློབ་དཔོན 	ཆེན་པོ 	ཕྱོགས་ཀྱི 	bstod tshogs ka_.txt	     ལ ་པ  །_།  སློབ་དཔོན  ཆེན་པོ  ཕྱོགས་ཀྱི 
 ལ ེའུ 						ལ	ེའུ 	-ར 	བྱས་པ 	།༄༅༅།_། 	རྒྱ 	bstod tshogs ka_.txt	     ལ ེའུ  -ར  བྱས་པ  །༄༅༅།_།  རྒྱ 
 ལ ེའུ 						ལ	ེའུ 	-ར 	བྱས་པ 	།_ 	འཕགས་པ 	bstod tshogs ka_.txt	     ལ ེའུ  -ར  བྱས་པ  །_  འཕགས་པ 
 ལ ་ལ 						ལ	་ལ 	ཕྱག 	འཚལ་ལོ 	།_། 	ཡོན་ཏན 	bstod tshogs ka_.txt	     ལ ་ལ  ཕྱག  འཚལ་ལོ  །_།  ཡོན་ཏན 
 ལ  མེད་དང 						ལ 	མེད་དང 	འདོད་དོན་བསྒྲུབ 	།_། 	ཚིགས 	བཅད 	bstod tshogs ka_.txt	     ལ  མེད་དང  འདོད་དོན་བསྒྲུབ  །_།  ཚིགས  བཅད 
 ལ ྡན་པ་ཡིས 	དོན 	བཞི 				ལ	ྡན་པ་ཡིས 	།_། 	བསྟོད་པ 	-འི 	གླེང་ནི 	bstod tshogs ka_.txt	དོན  བཞི     ལ ྡན་པ་ཡིས  །_།  བསྟོད་པ  -འི  གླེང་ནི 
 ལ  དང་པོ 						ལ 	དང་པོ 	བྱང་ཆུབ་རྒྱུ 	།_། 	འབྲས 	བུ 	bstod tshogs ka_.txt	     ལ  དང་པོ  བྱང་ཆུབ་རྒྱུ  །_།  འབྲས  བུ 
 ལ མ་གྱི 						ལ	མ་གྱི 	།_། 	རང 	བཞིན་གྱིས་ནི 	བསམ་པ་སྟེ 	bstod tshogs ka_.txt	     ལ མ་གྱི  །_།  རང  བཞིན་གྱིས་ནི  བསམ་པ་སྟེ 
 ལ ྔ 	།_། 	ཚིགས 	བཅད 	ལྔ་དང 		ལ	ྔ 	རྣམས་ཀྱིས 	།_། 	དེའི 	རྒྱུ 	bstod tshogs ka_.txt	།_།  ཚིགས  བཅད  ལྔ་དང   ལ ྔ  རྣམས་ཀྱིས  །_།  དེའི  རྒྱུ 
