བྲལ་བ  -ར  དགོངས་པ་ཅན 	ཐུགས 	བརྩེ་བ 	།_། 	ཕྲད་དང 	བྲལ་བ 	-ར 	དགོངས་པ་ཅན 	།_། 	མི 	འབྲལ 	དགོངས་ཤིང 	bstod tshogs ka_.txt	ཐུགས  བརྩེ་བ  །_།  ཕྲད་དང  བྲལ་བ  -ར  དགོངས་པ་ཅན  །_།  མི  འབྲལ  དགོངས་ཤིང 
རྫོགས་པ  -ར  འགྱུར་བ 	འདི་དག་གིས་ནི 	ཕུན 	སུམ 	ཚོགས་པ 	རྫོགས་པ 	-ར 	འགྱུར་བ 	-འི 	སྨོན་ལམ་གྱི 	ཕ་རོལ་ཏུ 	ཕྱིན་པ 	bstod tshogs ka_.txt	འདི་དག་གིས་ནི  ཕུན  སུམ  ཚོགས་པ  རྫོགས་པ  -ར  འགྱུར་བ  -འི  སྨོན་ལམ་གྱི  ཕ་རོལ་ཏུ  ཕྱིན་པ 
སྦྱིན་པ  -ར  བྱ་བ 	འབངས་དང 	བཙུན་མོ་ཞེས 	བྱ་བ 	འདི་དག་གིས་ནི 	སྦྱིན་པ 	-ར 	བྱ་བ 	ཕུན 	སུམ 	ཚོགས་པ་སྟེ 	།_ 	bstod tshogs ka_.txt	འབངས་དང  བཙུན་མོ་ཞེས  བྱ་བ  འདི་དག་གིས་ནི  སྦྱིན་པ  -ར  བྱ་བ  ཕུན  སུམ  ཚོགས་པ་སྟེ  །_ 
རྣམ་པ  -ར  རྟོག་པ་དང 	གདོན་གྱིས 	ཟིན་ལ་ཞེས 	བྱ་བ 	འདི་དག་གིས་ནི 	རྣམ་པ 	-ར 	རྟོག་པ་དང 	བྲལ་བ 	-འི 	བཟོད་པ 	-འི 	bstod tshogs ka_.txt	གདོན་གྱིས  ཟིན་ལ་ཞེས  བྱ་བ  འདི་དག་གིས་ནི  རྣམ་པ  -ར  རྟོག་པ་དང  བྲལ་བ  -འི  བཟོད་པ  -འི 
མངའ་བ  -ར  མི 	ཕ་རོལ་ཏུ 	ཕྱིན་པའོ 	།_། 	ཕྲིན་ལས 	མངའ་བ 	-ར 	མི 	བཞེད 	ཅེས་བྱ་བ 	འདི་དག་དང་གང 	སླད 	bstod tshogs ka_.txt	ཕ་རོལ་ཏུ  ཕྱིན་པའོ  །_།  ཕྲིན་ལས  མངའ་བ  -ར  མི  བཞེད  ཅེས་བྱ་བ  འདི་དག་དང་གང  སླད 
དང་བཅས་པ  -ར  ཐབས་ཀྱི 	བཅད་པ 	འདི་གཉིས་ཀྱིས་ནི 	བརྒལ་བ་དང 	ལན 	དང་བཅས་པ 	-ར 	ཐབས་ཀྱི 	ཕ་རོལ་ཏུ 	ཕྱིན་པའོ 	།_། 	དེ 	bstod tshogs ka_.txt	བཅད་པ  འདི་གཉིས་ཀྱིས་ནི  བརྒལ་བ་དང  ལན  དང་བཅས་པ  -ར  ཐབས་ཀྱི  ཕ་རོལ་ཏུ  ཕྱིན་པའོ  །_།  དེ 
སྨིན་པ  -ར  མཛད་པ 	།_ 	སེམས 	ཅན 	ཡོངས་སུ 	སྨིན་པ 	-ར 	མཛད་པ 	དག་གོ 	།_། 	དེ་ལ 	ཉོན་མོངས 	bstod tshogs ka_.txt	།_  སེམས  ཅན  ཡོངས་སུ  སྨིན་པ  -ར  མཛད་པ  དག་གོ  །_།  དེ་ལ  ཉོན་མོངས 
སྨིན་པ  -ར  བྱ་བ་ལ 	བྱ་བ 	འདི་དག་གིས་ནི 	སེམས་ཅན 	ཡོངས་སུ 	སྨིན་པ 	-ར 	བྱ་བ་ལ 	མངའ་དབང 	མཛད་པའོ 	།_། 	ངེས 	bstod tshogs ka_.txt	བྱ་བ  འདི་དག་གིས་ནི  སེམས་ཅན  ཡོངས་སུ  སྨིན་པ  -ར  བྱ་བ་ལ  མངའ་དབང  མཛད་པའོ  །_།  ངེས 
གནས་པ  -ར  འགལ་བ་ཞེས 	ཉོན་མོངས་པ 	སྤངས་པའོ 	།_། 	ལྷན་ཅིག 	གནས་པ 	-ར 	འགལ་བ་ཞེས 	བྱ་བ 	འདི་དག་གིས་ནི 	ཡོན་ཏན 	བརྙེས་པ 	bstod tshogs ka_.txt	ཉོན་མོངས་པ  སྤངས་པའོ  །_།  ལྷན་ཅིག  གནས་པ  -ར  འགལ་བ་ཞེས  བྱ་བ  འདི་དག་གིས་ནི  ཡོན་ཏན  བརྙེས་པ 
མཐའ་ཡས་པ  -ར  བསྟོད་པ 	ལས་མི 	འདའ་བ་ཡིན་ནོ 	།_། 	ཡོན་ཏན 	མཐའ་ཡས་པ 	-ར 	བསྟོད་པ 	-འི 	འགྲེལ་པ 	།_། 	སློབ་དཔོན 	bstod tshogs ka_.txt	ལས་མི  འདའ་བ་ཡིན་ནོ  །_།  ཡོན་ཏན  མཐའ་ཡས་པ  -ར  བསྟོད་པ  -འི  འགྲེལ་པ  །_།  སློབ་དཔོན 
མཐའ་ཡས་པ  -ར  བསྟོད་པ 	མཛད་པ 	རྫོགས་སོ 	།།_༄༅།_། 	ཡོན་ཏན 	མཐའ་ཡས་པ 	-ར 	བསྟོད་པ 	-འི 	དོན་གྱི 	ཚིག་ལེའུ 	-ར 	bstod tshogs ka_.txt	མཛད་པ  རྫོགས་སོ  །།_༄༅།_།  ཡོན་ཏན  མཐའ་ཡས་པ  -ར  བསྟོད་པ  -འི  དོན་གྱི  ཚིག་ལེའུ  -ར 
མཐའ་ཡས་པ  -ར  བསྟོད་པ 	བོད 	སྐད་དུ 	།_ 	ཡོན་ཏན 	མཐའ་ཡས་པ 	-ར 	བསྟོད་པ 	-འི 	དོན་གྱི 	ཚིག་ལེའུ 	-ར 	bstod tshogs ka_.txt	བོད  སྐད་དུ  །_  ཡོན་ཏན  མཐའ་ཡས་པ  -ར  བསྟོད་པ  -འི  དོན་གྱི  ཚིག་ལེའུ  -ར 
ས  -ར  གནས་པས 	།_། 	དེ 	མིན 	དེ་ཉིད 	ས 	-ར 	གནས་པས 	།_། 	འདིར་ནི 	སྦྱོར་བ་རྣམ་གཉིས་བྱས 	།_། 	bstod tshogs ka_.txt	།_།  དེ  མིན  དེ་ཉིད  ས  -ར  གནས་པས  །_།  འདིར་ནི  སྦྱོར་བ་རྣམ་གཉིས་བྱས  །_། 
མཐའ་ཡས་པ  -ར  བསྟོད་པ 	དོན་ནི 	བསྡུས་པ་བསྟན 	།_། 	ཡོན་ཏན 	མཐའ་ཡས་པ 	-ར 	བསྟོད་པ 	-འི 	དོན་གྱི 	ཚིག་ལེའུ 	-ར 	bstod tshogs ka_.txt	དོན་ནི  བསྡུས་པ་བསྟན  །_།  ཡོན་ཏན  མཐའ་ཡས་པ  -ར  བསྟོད་པ  -འི  དོན་གྱི  ཚིག་ལེའུ  -ར 
གཞི  -ར ་ནི 	།_། 	གང་ཞིག 	སེར་སྐྱ 	-འི 	གཞི 	-ར	་ནི 	ཤཱཀྱ 	-འི 	རིགས་སུ་འཁྲུངས 	།_། 	bstod tshogs ka_.txt	།_།  གང་ཞིག  སེར་སྐྱ  -འི  གཞི  -ར ་ནི  ཤཱཀྱ  -འི  རིགས་སུ་འཁྲུངས  །_། 
ཟད་མཐའ  -ར ་གྱུར 	མི་རྟག 	མེ 	ཚོགས 	དག་གིས 	ཟད་མཐའ 	-ར	་གྱུར 	།_། 	དག་པ 	-འི་རྫིང 	ཡང 	bstod tshogs ka_.txt	མི་རྟག  མེ  ཚོགས  དག་གིས  ཟད་མཐའ  -ར ་གྱུར  །_།  དག་པ  -འི་རྫིང  ཡང 
 -ར ་བལྟམས 	-ས 	ཚུལ་ཁྲིམས 	ཆུ་ཡིས 	བསིལ་བ 		-ར	་བལྟམས 	།_། 	རྫོགས་པ 	-འི 	སངས་རྒྱས 	bstod tshogs ka_.txt	-ས  ཚུལ་ཁྲིམས  ཆུ་ཡིས  བསིལ་བ   -ར ་བལྟམས  །_།  རྫོགས་པ  -འི  སངས་རྒྱས 
ཉེ་བ  -ར ་བསྟེན 	དམ་པ 	གཞན 	ཚོགས 	བརྒྱ་ཡིས 	ཉེ་བ 	-ར	་བསྟེན 	།_། 	ཀྱི་ཧུད 	བདེ་འགྲོ 	-འི 	bstod tshogs ka_.txt	དམ་པ  གཞན  ཚོགས  བརྒྱ་ཡིས  ཉེ་བ  -ར ་བསྟེན  །_།  ཀྱི་ཧུད  བདེ་འགྲོ  -འི 
གཡུ  -ར ་ཟ 	བདུད་རྩི 	འབྲས་བུ 	-ས 	མཆོག 	གཡུ 	-ར	་ཟ 	།_། 	ཀྱི་ཧུད 	བདེ་གཤེགས་ཤིང 	འགྱེལ 	bstod tshogs ka_.txt	བདུད་རྩི  འབྲས་བུ  -ས  མཆོག  གཡུ  -ར ་ཟ  །_།  ཀྱི་ཧུད  བདེ་གཤེགས་ཤིང  འགྱེལ 
ཞི  -ར  གཤེགས 	།_། 	ཀྱི་ཧུད 	བདེ་གཤེགས 	གླང་ཆེན 	ཞི 	-ར 	གཤེགས 	བདག 	ཕྱག་འཚལ 	།_། 	སེམས 	bstod tshogs ka_.txt	།_།  ཀྱི་ཧུད  བདེ་གཤེགས  གླང་ཆེན  ཞི  -ར  གཤེགས  བདག  ཕྱག་འཚལ  །_།  སེམས 
ཞི  -ར  གཤེགས 	།_། 	ཀྱི་ཧུད 	བདེ་གཤེགས 	སེང་གེ 	ཞི 	-ར 	གཤེགས 	བདག 	ཕྱག་འཚལ 	།_། 	སངས 	bstod tshogs ka_.txt	།_།  ཀྱི་ཧུད  བདེ་གཤེགས  སེང་གེ  ཞི  -ར  གཤེགས  བདག  ཕྱག་འཚལ  །_།  སངས 
ཁོ་ན  -ར  འགྲོ་ལ 	གྱུར་ནས 	།_། 	ཁྱེད 	འདྲ 	ཁོ་ན 	-ར 	འགྲོ་ལ 	ཕན་པ 	བགྱིད 	གྱུར་ཅིག 	_། 	bstod tshogs ka_.txt	གྱུར་ནས  །_།  ཁྱེད  འདྲ  ཁོ་ན  -ར  འགྲོ་ལ  ཕན་པ  བགྱིད  གྱུར་ཅིག  _། 
གདབ་པ  -ར  འོས་པ 	།_། 	མཆོག་གི 	དངོས་གྲུབ 	གསོལ་བ 	གདབ་པ 	-ར 	འོས་པ 	དེ་དག་ཀྱང་གང 	ཞེ་ན 	།_ 	གང 	bstod tshogs ka_.txt	།_།  མཆོག་གི  དངོས་གྲུབ  གསོལ་བ  གདབ་པ  -ར  འོས་པ  དེ་དག་ཀྱང་གང  ཞེ་ན  །_  གང 
བྱ་བ  -ར  མི 	རྣམས་ནི 	རང་ལ 	ཕན་པ 	-འང 	བྱ་བ 	-ར 	མི 	ནུས་སོ 	།_། 	ཡོངས་སུ 	དག་པ 	bstod tshogs ka_.txt	རྣམས་ནི  རང་ལ  ཕན་པ  -འང  བྱ་བ  -ར  མི  ནུས་སོ  །_།  ཡོངས་སུ  དག་པ 
མ་ཡིན་པ  -ར  གྱུར་ཏེ 	གསོལ་བ 	གདབ་པ 	-འི 	ཡུལ 	མ་ཡིན་པ 	-ར 	གྱུར་ཏེ 	།_ 	སེམས 	དང་བཅས་པ 	རྣམས་ནི 	bstod tshogs ka_.txt	གསོལ་བ  གདབ་པ  -འི  ཡུལ  མ་ཡིན་པ  -ར  གྱུར་ཏེ  །_  སེམས  དང་བཅས་པ  རྣམས་ནི 
འདེབས་པ  -ར  མི 	འཕྱེ་བོ་དང 	ལོང་བ་ལ 	སོགས་པ་ལ 	གསོལ་བ 	འདེབས་པ 	-ར 	མི 	བྱེད་དོ 	།_། 	དེ 	བས་ན 	bstod tshogs ka_.txt	འཕྱེ་བོ་དང  ལོང་བ་ལ  སོགས་པ་ལ  གསོལ་བ  འདེབས་པ  -ར  མི  བྱེད་དོ  །_།  དེ  བས་ན 
ཤེས་པ  -ར  བྱ་བ 	-འི 	བདག་ཉིད 	ཅན 	ཉིད 	ཤེས་པ 	-ར 	བྱ་བ 	-འི་ཕྱིར 	།_ 	མཉམ 	མེད 	bstod tshogs ka_.txt	-འི  བདག་ཉིད  ཅན  ཉིད  ཤེས་པ  -ར  བྱ་བ  -འི་ཕྱིར  །_  མཉམ  མེད 
རྣམ་པ  -ར  དབྱེ་བ་ནི 	-འི 	དོན་ཡིན་ནོ 	།_། 	ཚིག 	རྣམ་པ 	-ར 	དབྱེ་བ་ནི 	།_ 	དེ་ནི 	མཉམ་པ 	མེད་པ 	bstod tshogs ka_.txt	-འི  དོན་ཡིན་ནོ  །_།  ཚིག  རྣམ་པ  -ར  དབྱེ་བ་ནི  །_  དེ་ནི  མཉམ་པ  མེད་པ 
རྣམ་པ  -ར  དག་པ 	གློ་བུར་གྱི 	དྲི་མ 	མཐའ་དག་དང 	བྲལ་ཏེ 	རྣམ་པ 	-ར 	དག་པ 	-འི 	མཐའ 	-ར 	ཕྱིན་པ 	bstod tshogs ka_.txt	གློ་བུར་གྱི  དྲི་མ  མཐའ་དག་དང  བྲལ་ཏེ  རྣམ་པ  -ར  དག་པ  -འི  མཐའ  -ར  ཕྱིན་པ 
ལོག་པ  -ར  ཡོངས་སུ 	དེ་བཞིན 	ཉིད 	ཕྱིན་ཅི 	མ 	ལོག་པ 	-ར 	ཡོངས་སུ 	དག་པ 	བཤད་དོ 	།_། 	གཡོ་བ་ནི 	bstod tshogs ka_.txt	དེ་བཞིན  ཉིད  ཕྱིན་ཅི  མ  ལོག་པ  -ར  ཡོངས་སུ  དག་པ  བཤད་དོ  །_།  གཡོ་བ་ནི 
རྣམ་པ  -ར  དག་པ 	མེད་པ 	-འི 	ཆོས་ཉིད 	ཤིན་ཏུ 	རྣམ་པ 	-ར 	དག་པ 	ལས་མི 	འདའ་བ་ཞེས 	བྱ་བ 	-འི 	bstod tshogs ka_.txt	མེད་པ  -འི  ཆོས་ཉིད  ཤིན་ཏུ  རྣམ་པ  -ར  དག་པ  ལས་མི  འདའ་བ་ཞེས  བྱ་བ  -འི 
གྲུབ་པ  -ར  བཤད་དོ 	འདིས་ནི 	མི་འགྱུར་བ 	-ས 	ཡོངས་སུ 	གྲུབ་པ 	-ར 	བཤད་དོ 	།_། 	མཉམ་པ 	རྣམས་ཀྱི 	ངོ་བོ་ནི 	bstod tshogs ka_.txt	འདིས་ནི  མི་འགྱུར་བ  -ས  ཡོངས་སུ  གྲུབ་པ  -ར  བཤད་དོ  །_།  མཉམ་པ  རྣམས་ཀྱི  ངོ་བོ་ནི 
ཤེས་པ  -ར  བྱ་བ 	རྟོག་གེ་དང 	ལུང 	གསལ་བ 	-ས 	ཤེས་པ 	-ར 	བྱ་བ 	ཡིན་པ 	-འི་ཕྱིར 	།_ 	དེ 	bstod tshogs ka_.txt	རྟོག་གེ་དང  ལུང  གསལ་བ  -ས  ཤེས་པ  -ར  བྱ་བ  ཡིན་པ  -འི་ཕྱིར  །_  དེ 
རིག་པ  -ར  བྱེད་པ 	།_ 	རིག 	པར 	བྱ་བ་དང 	རིག་པ 	-ར 	བྱེད་པ 	-འི 	མཚན་ཉིད་དང 	བྲལ་བ 	ཉིད 	bstod tshogs ka_.txt	།_  རིག  པར  བྱ་བ་དང  རིག་པ  -ར  བྱེད་པ  -འི  མཚན་ཉིད་དང  བྲལ་བ  ཉིད 
རྣམ་པ  -ར  བསྒོམས་ན 	ཆོས་ཀྱི 	མཆོག་སྟེ 	།_ 	དེ་ནི 	རྣམ་པ 	-ར 	བསྒོམས་ན 	སྒྲིབ་པ 	ཐམས་ཅད 	སྤོང་བ 	-འི 	bstod tshogs ka_.txt	ཆོས་ཀྱི  མཆོག་སྟེ  །_  དེ་ནི  རྣམ་པ  -ར  བསྒོམས་ན  སྒྲིབ་པ  ཐམས་ཅད  སྤོང་བ  -འི 
ཐོབ་པ  -ར  བྱེད་དོ 	མ་ལུས་པ 	-འི 	འབྱོར་པ 	-འང 	ཐོབ་པ 	-ར 	བྱེད་དོ 	།_། 	ཡང 	སྟོང་པ 	ཉིད་ནི 	bstod tshogs ka_.txt	མ་ལུས་པ  -འི  འབྱོར་པ  -འང  ཐོབ་པ  -ར  བྱེད་དོ  །_།  ཡང  སྟོང་པ  ཉིད་ནི 
རྣམ་པ  -ར  དག་པ 	བྱ 	ཞེ་ན 	།_ 	ཤིན་ཏུ 	རྣམ་པ 	-ར 	དག་པ 	ཉིད་ཀྱིས 	དེ་དག་གི 	རྒྱུད 	ཁོ་ན་ལ 	bstod tshogs ka_.txt	བྱ  ཞེ་ན  །_  ཤིན་ཏུ  རྣམ་པ  -ར  དག་པ  ཉིད་ཀྱིས  དེ་དག་གི  རྒྱུད  ཁོ་ན་ལ 
ཉུང་བ  -ར  རབ་ཏུ 	དག་གི་དེ་ནི 	བསྐལ་བ་གྲངས 	མེད་པ 	མི 	ཉུང་བ 	-ར 	རབ་ཏུ 	གུས་པ 	-ར 	གོམས་པ 	བརྒྱུད་པ 	bstod tshogs ka_.txt	དག་གི་དེ་ནི  བསྐལ་བ་གྲངས  མེད་པ  མི  ཉུང་བ  -ར  རབ་ཏུ  གུས་པ  -ར  གོམས་པ  བརྒྱུད་པ 
ཉེ་བ  -ར  ལེན་པ 	བསྔལ་ནི 	ཅི་ཡང 	རུང་སྟེ 	མདོར་ན 	ཉེ་བ 	-ར 	ལེན་པ 	-འི 	ཕུང་པོ 	ལྔ 	-འི 	bstod tshogs ka_.txt	བསྔལ་ནི  ཅི་ཡང  རུང་སྟེ  མདོར་ན  ཉེ་བ  -ར  ལེན་པ  -འི  ཕུང་པོ  ལྔ  -འི 
མ་ལུས་པ  -ར  ལྡོག་པ 	-འི 	བསྒོམས་པ 	-ས 	སྡུག་བསྔལ 	མ་ལུས་པ 	-ར 	ལྡོག་པ 	-འི 	ཕྱིར་རོ 	།_། 	མཉམ་པ་ནི 	bstod tshogs ka_.txt	-འི  བསྒོམས་པ  -ས  སྡུག་བསྔལ  མ་ལུས་པ  -ར  ལྡོག་པ  -འི  ཕྱིར་རོ  །_།  མཉམ་པ་ནི 
རྣམ་པ  -ར  སྦྱར་ཏེ 	-འི 	ངང་ཚུལ 	ཡོད་པ་ཞེས 	ཚིག 	རྣམ་པ 	-ར 	སྦྱར་ཏེ 	འགྲོ་བ་ལ་ཞེས 	བྱ་བ 	-ར 	སྦྱར་རོ 	bstod tshogs ka_.txt	-འི  ངང་ཚུལ  ཡོད་པ་ཞེས  ཚིག  རྣམ་པ  -ར  སྦྱར་ཏེ  འགྲོ་བ་ལ་ཞེས  བྱ་བ  -ར  སྦྱར་རོ 
བདེ་བ  -ར  གཤེགས་པ 	-ས 	འགྲོ་བ 	མཐའ་དག་ལ 	ཕན་པ 	བདེ་བ 	-ར 	གཤེགས་པ 	-འི 	གོ་འཕང 	ཐོབ་པ 	-འི 	bstod tshogs ka_.txt	-ས  འགྲོ་བ  མཐའ་དག་ལ  ཕན་པ  བདེ་བ  -ར  གཤེགས་པ  -འི  གོ་འཕང  ཐོབ་པ  -འི 
དགོས་པ  -ར  གྲུབ་པ 	འདི་ནི 	གཞན 	བསྒྲིམ 	མི 	དགོས་པ 	-ར 	གྲུབ་པ 	ཉིད་དུ 	བསྟན་པ 	-འི 	ཕྱིར 	bstod tshogs ka_.txt	འདི་ནི  གཞན  བསྒྲིམ  མི  དགོས་པ  -ར  གྲུབ་པ  ཉིད་དུ  བསྟན་པ  -འི  ཕྱིར 
བསྟན་པ  -ར  ཟད་དེ 	ཕན་པ 	བསྒྲུབ་པ 	-འི 	མཆོག 	བསྟན་པ 	-ར 	ཟད་དེ 	།_ 	མངོན 	པར 	མཐོ་བ 	bstod tshogs ka_.txt	ཕན་པ  བསྒྲུབ་པ  -འི  མཆོག  བསྟན་པ  -ར  ཟད་དེ  །_  མངོན  པར  མཐོ་བ 
སྩོལ་བ  -ར  མཛད་པ 	ཉིད་ལ 	སོགས་པ 	ཕན་པ 	གཞན་ཡང 	སྩོལ་བ 	-ར 	མཛད་པ 	ཉིད་དོ 	།_། 	དྲི 	མེད 	bstod tshogs ka_.txt	ཉིད་ལ  སོགས་པ  ཕན་པ  གཞན་ཡང  སྩོལ་བ  -ར  མཛད་པ  ཉིད་དོ  །_།  དྲི  མེད 
རྣམ་པ  -ར  དག་པ་དང 	དྲི་མ 	མེད་པ་ནི 	རྣམ་པ 	ཐམས་ཅད 	རྣམ་པ 	-ར 	དག་པ་དང 	ལྡན་པ 	-འི 	ཕྱིར་རོ 	།_། 	bstod tshogs ka_.txt	དྲི་མ  མེད་པ་ནི  རྣམ་པ  ཐམས་ཅད  རྣམ་པ  -ར  དག་པ་དང  ལྡན་པ  -འི  ཕྱིར་རོ  །_། 
རྣམ་པ  -ར  དག་པ་ལ 	ཡང་ན 	ཆོས་ཀྱི 	དབྱིངས 	ཤིན་ཏུ 	རྣམ་པ 	-ར 	དག་པ་ལ 	དམིགས་པ 	-འི 	ཕྱིར 	གང་དག་ལ 	bstod tshogs ka_.txt	ཡང་ན  ཆོས་ཀྱི  དབྱིངས  ཤིན་ཏུ  རྣམ་པ  -ར  དག་པ་ལ  དམིགས་པ  -འི  ཕྱིར  གང་དག་ལ 
གཉེར་བ  -ར  བྱ་བའོ 	དག 	ན་རེ 	མཆོག་ནི 	དོན་དུ 	གཉེར་བ 	-ར 	བྱ་བའོ 	།_། 	རབ་ནི 	ཐམས་ཅད་པ 	-ས 	bstod tshogs ka_.txt	དག  ན་རེ  མཆོག་ནི  དོན་དུ  གཉེར་བ  -ར  བྱ་བའོ  །_།  རབ་ནི  ཐམས་ཅད་པ  -ས 
བདེ་བ  -ར  གཤེགས་པ 	མདོ་ནི 	དེ་ལྟ 	བུ 	-འི 	བདེ་བ 	-ར 	གཤེགས་པ 	རྣམས་ཀྱིས 	མཆོག་གི 	གྲུབ་པ 	བདག་ལ 	bstod tshogs ka_.txt	མདོ་ནི  དེ་ལྟ  བུ  -འི  བདེ་བ  -ར  གཤེགས་པ  རྣམས་ཀྱིས  མཆོག་གི  གྲུབ་པ  བདག་ལ 
ཁོ་ན  -ར  མངོན་པ 	བཅད་པ 	དང་པོ་དང 	ཐ་མ 	འདི་གཉིས 	ཁོ་ན 	-ར 	མངོན་པ 	-ར 	འདོད་པ 	-འི 	དོན་གྱི་དེ 	bstod tshogs ka_.txt	བཅད་པ  དང་པོ་དང  ཐ་མ  འདི་གཉིས  ཁོ་ན  -ར  མངོན་པ  -ར  འདོད་པ  -འི  དོན་གྱི་དེ 
དཔེ  -ར  བྱས་ཏེ 	ཡོད་པ 	-ས 	དེ་ཉིད་ཀྱིས 	འདི་དག་གི 	དཔེ 	-ར 	བྱས་ཏེ 	།_ 	ཇི 	སྐད་དུ 	དེ་བཞིན 	bstod tshogs ka_.txt	ཡོད་པ  -ས  དེ་ཉིད་ཀྱིས  འདི་དག་གི  དཔེ  -ར  བྱས་ཏེ  །_  ཇི  སྐད་དུ  དེ་བཞིན 
འདེབས་པ  -ར ་ཟད 	མིན་པས 	།_། 	འདྲེན་ལ 	སྐུར་པ 	འདེབས་པ 	-ར	་ཟད 	།_། 	དེ་ལ 	གཅིག་པུ 	དཔེ 	bstod tshogs ka_.txt	མིན་པས  །_།  འདྲེན་ལ  སྐུར་པ  འདེབས་པ  -ར ་ཟད  །_།  དེ་ལ  གཅིག་པུ  དཔེ 
 -ར  གྱུར་པ 						-ར 	གྱུར་པ 	།_། 	སངས 	རྒྱས 	ཆོས་དང 	bstod tshogs ka_.txt	     -ར  གྱུར་པ  །_།  སངས  རྒྱས  ཆོས་དང 
ཁོ་ན  -ར ་བཤད 	ཡེ་ཤེས་གཟིགས 	།_། 	འདི་ཡང 	དེ་ཙམ 	ཁོ་ན 	-ར	་བཤད 	།_། 	ཅེས 	གསུངས་པ 	ལྟ་བུ་ཡིན་ནོ 	bstod tshogs ka_.txt	ཡེ་ཤེས་གཟིགས  །_།  འདི་ཡང  དེ་ཙམ  ཁོ་ན  -ར ་བཤད  །_།  ཅེས  གསུངས་པ  ལྟ་བུ་ཡིན་ནོ 
བརྗོད་པ  -ར  འདོད་ན་ཡང 	མཁའ་ནི 	ནམ་མཁའ་སྟེ་དེ 	དཔེ 	ཉིད་དུ 	བརྗོད་པ 	-ར 	འདོད་ན་ཡང 	བཅོམ་ལྡན 	འདས 	རྣམས་ལ 	མཉམ་པ 	bstod tshogs ka_.txt	མཁའ་ནི  ནམ་མཁའ་སྟེ་དེ  དཔེ  ཉིད་དུ  བརྗོད་པ  -ར  འདོད་ན་ཡང  བཅོམ་ལྡན  འདས  རྣམས་ལ  མཉམ་པ 
དབྲི་བ  -ར  བྱ 	ཡང་ཆ་ནི་གང 	ཕན་ཆད 	བློ 	-ས་ཀྱང 	དབྲི་བ 	-ར 	བྱ 	མི 	ནུས་པའོ 	།_། 	སངས 	bstod tshogs ka_.txt	ཡང་ཆ་ནི་གང  ཕན་ཆད  བློ  -ས་ཀྱང  དབྲི་བ  -ར  བྱ  མི  ནུས་པའོ  །_།  སངས 
རྩོམ་པ  -ར  བྱེད་པ 	འགའ་ཞིག་གོ 	།_། 	དེའི 	ཕྲ་མོ་ནི་དེ 	རྩོམ་པ 	-ར 	བྱེད་པ 	-འི 	རྒྱུ 	-འི 	གནས་སྐབས་ན 	bstod tshogs ka_.txt	འགའ་ཞིག་གོ  །_།  དེའི  ཕྲ་མོ་ནི་དེ  རྩོམ་པ  -ར  བྱེད་པ  -འི  རྒྱུ  -འི  གནས་སྐབས་ན 
མངོན་པ  -ར  སྒྲུབ་པ 	མཐུན་པ 	ཁོ་ན 	-འི 	འབྲས་བུ 	མངོན་པ 	-ར 	སྒྲུབ་པ 	-ར 	མཛད་དོ 	།_། 	དེའི 	bstod tshogs ka_.txt	མཐུན་པ  ཁོ་ན  -འི  འབྲས་བུ  མངོན་པ  -ར  སྒྲུབ་པ  -ར  མཛད་དོ  །_།  དེའི 
མཚོན་པ  -ར  བྱ་བ་ལ་དེ་ལ 	།_། 	དེ་ནི 	དཔེ 	-ས 	མཚོན་པ 	-ར 	བྱ་བ་ལ་དེ་ལ 	ཡོད་པ 	-འི 	ཡོན་ཏན 	བརྗོད་པ 	bstod tshogs ka_.txt	།_།  དེ་ནི  དཔེ  -ས  མཚོན་པ  -ར  བྱ་བ་ལ་དེ་ལ  ཡོད་པ  -འི  ཡོན་ཏན  བརྗོད་པ 
 -ར  འདོད་པ་དང 						-ར 	འདོད་པ་དང 	ཆ 	མཐུན་པ 	-ས 	རབ་ཏུ 	bstod tshogs ka_.txt	     -ར  འདོད་པ་དང  ཆ  མཐུན་པ  -ས  རབ་ཏུ 
བརྗོད་པ  -ར  བཞེད་པ་ཡིན་ནོ 	སྩོལ་བ 	ཉིད་ཀྱིས 	དཔེ་མེད་པ 	ཉིད་དུ 	བརྗོད་པ 	-ར 	བཞེད་པ་ཡིན་ནོ 	།_། 	བཅོམ 	ལྡན 	འདས་ཀྱི 	bstod tshogs ka_.txt	སྩོལ་བ  ཉིད་ཀྱིས  དཔེ་མེད་པ  ཉིད་དུ  བརྗོད་པ  -ར  བཞེད་པ་ཡིན་ནོ  །_།  བཅོམ  ལྡན  འདས་ཀྱི 
སྩོལ་བ  -ར  འགྱུར་བ 	སེམས་ཅན་གྱི 	ཁམས་ལ 	མཆོག་གི 	དངོས་གྲུབ 	སྩོལ་བ 	-ར 	འགྱུར་བ 	ཉིད་ན 	།_ 	རྒྱུ་དང 	འབྲས་བུ 	bstod tshogs ka_.txt	སེམས་ཅན་གྱི  ཁམས་ལ  མཆོག་གི  དངོས་གྲུབ  སྩོལ་བ  -ར  འགྱུར་བ  ཉིད་ན  །_  རྒྱུ་དང  འབྲས་བུ 
