 དོ མས 						དོ	མས 	ཁྱོད་ལ 	ཕྱག 	འཚལ་ལོ 	།_། 	bstod tshogs ka_.txt	     དོ མས  ཁྱོད་ལ  ཕྱག  འཚལ་ལོ  །_། 
 དོ ན་ཏོ 						དོ	ན་ཏོ 	།_། 	ཁ་ཅིག་ནི 	།_ 	ཡོན་ཏན 	bstod tshogs ka_.txt	     དོ ན་ཏོ  །_།  ཁ་ཅིག་ནི  །_  ཡོན་ཏན 
 དོ ན་ཏོ 						དོ	ན་ཏོ 	།_། 	འདི་ནི 	གཞན 	བསྒྲིམ 	bstod tshogs ka_.txt	     དོ ན་ཏོ  །_།  འདི་ནི  གཞན  བསྒྲིམ 
 དོ  །_། 						དོ 	།_། 	དྲི 	མེད 	མི 	གཡོ་ཞེས 	bstod tshogs ka_.txt	     དོ  །_།  དྲི  མེད  མི  གཡོ་ཞེས 
མཆོག་ནི  དོ ན་དུ 	།_། 	གཞན 	དག 	ན་རེ 	མཆོག་ནི 	དོ	ན་དུ 	གཉེར་བ 	-ར 	བྱ་བའོ 	།_། 	bstod tshogs ka_.txt	།_།  གཞན  དག  ན་རེ  མཆོག་ནི  དོ ན་དུ  གཉེར་བ  -ར  བྱ་བའོ  །_། 
 དོ ་ནི 						དོ	་ནི 	དེ་ལྟ 	བུ 	-འི 	བདེ་བ 	bstod tshogs ka_.txt	     དོ ་ནི  དེ་ལྟ  བུ  -འི  བདེ་བ 
-འི  དོ ན་གྱི་དེ 	-ར 	མངོན་པ 	-ར 	འདོད་པ 	-འི 	དོ	ན་གྱི་དེ 	ཁོ་ན་ཉིད 	ཐམས་ཅད 	རྫོགས་པ 	ཉིད་དུ 	bstod tshogs ka_.txt	-ར  མངོན་པ  -ར  འདོད་པ  -འི  དོ ན་གྱི་དེ  ཁོ་ན་ཉིད  ཐམས་ཅད  རྫོགས་པ  ཉིད་དུ 
 དོ ་ལས 						དོ	་ལས 	།_ 	སུ 	དག 	སངས་རྒྱས 	bstod tshogs ka_.txt	     དོ ་ལས  །_  སུ  དག  སངས་རྒྱས 
 དོ ད་ན་ཡང 						དོ	ད་ན་ཡང 	བཅོམ་ལྡན 	འདས 	རྣམས་ལ 	མཉམ་པ 	bstod tshogs ka_.txt	     དོ ད་ན་ཡང  བཅོམ་ལྡན  འདས  རྣམས་ལ  མཉམ་པ 
 དོ  །_། 						དོ 	།_། 	གང 	དག 	མཉམ་པ 	-ས 	bstod tshogs ka_.txt	     དོ  །_།  གང  དག  མཉམ་པ  -ས 
 དོ  །_། 						དོ 	།_། 	རེ་ཞིག 	དེ་ཡང 	མེད་ན 	ལྷག་པ 	bstod tshogs ka_.txt	     དོ  །_།  རེ་ཞིག  དེ་ཡང  མེད་ན  ལྷག་པ 
 དོ  །_། 						དོ 	།_། 	ཆ་དེ་དང་ཡང 	མཚུངས་པ 	མ་ཡིན་ཞིང 	འདྲ་བ 	bstod tshogs ka_.txt	     དོ  །_།  ཆ་དེ་དང་ཡང  མཚུངས་པ  མ་ཡིན་ཞིང  འདྲ་བ 
 དོ  །_། 						དོ 	།_། 	དེའི 	ཕྱིར 	དེ་དག་ནི 	དཔེ 	bstod tshogs ka_.txt	     དོ  །_།  དེའི  ཕྱིར  དེ་དག་ནི  དཔེ 
 དོ ད་པ་དང 						དོ	ད་པ་དང 	ཆ 	མཐུན་པ 	-ས 	རབ་ཏུ 	bstod tshogs ka_.txt	     དོ ད་པ་དང  ཆ  མཐུན་པ  -ས  རབ་ཏུ 
 དོ ་ལས 						དོ	་ལས 	།_ 	དེ་ལ 	གཅིག་པུ 	དཔེ 	bstod tshogs ka_.txt	     དོ ་ལས  །_  དེ་ལ  གཅིག་པུ  དཔེ 
 དོ  །_། 						དོ 	།_། 	ཀླན 	ཀ 	ངན་པ 	གཞན་ཡང 	bstod tshogs ka_.txt	     དོ  །_།  ཀླན  ཀ  ངན་པ  གཞན་ཡང 
 དོ ད་པ 						དོ	ད་པ 	རྣམ་པ 	-ར 	རྟོག་པ 	-འི 	bstod tshogs ka_.txt	     དོ ད་པ  རྣམ་པ  -ར  རྟོག་པ  -འི 
 དོ  །_། 						དོ 	།_། 	དེ 	ཉིད་ཀྱི 	ཕྱིར 	འདི་ནི 	bstod tshogs ka_.txt	     དོ  །_།  དེ  ཉིད་ཀྱི  ཕྱིར  འདི་ནི 
 དོ  །_། 						དོ 	།_། 	དེ་ལས 	བྱུང་བ་ནི 	ཡང་དག 	པར 	bstod tshogs ka_.txt	     དོ  །_།  དེ་ལས  བྱུང་བ་ནི  ཡང་དག  པར 
 དོ  །_། 						དོ 	།_། 	དེ 	ལྟ་བུ་ཞིག་ཅི 	ཞེ་ན 	།_ 	bstod tshogs ka_.txt	     དོ  །_།  དེ  ལྟ་བུ་ཞིག་ཅི  ཞེ་ན  །_ 
 དོ  །_། 						དོ 	།_། 	སྨོན་ལམ 	གྲུབ་པ་གང་ལ 	མི 	འགག་པ 	bstod tshogs ka_.txt	     དོ  །_།  སྨོན་ལམ  གྲུབ་པ་གང་ལ  མི  འགག་པ 
-འི  དོ ན་ནི 	གསུངས་སོ 	།_། 	འགྲོ 	བ 	-འི 	དོ	ན་ནི 	ཕན་པ་སྟེ 	།_ 	བདེ 	འགྲོ་གཉིས 	bstod tshogs ka_.txt	གསུངས་སོ  །_།  འགྲོ  བ  -འི  དོ ན་ནི  ཕན་པ་སྟེ  །_  བདེ  འགྲོ་གཉིས 
-འི  དོ ན 	ཡས་པའོ 	།_། 	འགྲོ 	བ 	-འི 	དོ	ན 	མཛད་པ 	-འི 	ཡུལ་དང 	དུས་མཐའ 	bstod tshogs ka_.txt	ཡས་པའོ  །_།  འགྲོ  བ  -འི  དོ ན  མཛད་པ  -འི  ཡུལ་དང  དུས་མཐའ 
-འི  དོ ན་གྱི་དེ 	དེ་སྐད་ཅེས་བྱའོ 	།_། 	འདིར 	བསྡུས་པ 	-འི 	དོ	ན་གྱི་དེ 	ཁོ་ན་ཉིད་ནི 	འདི་ཡིན་ཏེ 	།_ 	བྱང 	bstod tshogs ka_.txt	དེ་སྐད་ཅེས་བྱའོ  །_།  འདིར  བསྡུས་པ  -འི  དོ ན་གྱི་དེ  ཁོ་ན་ཉིད་ནི  འདི་ཡིན་ཏེ  །_  བྱང 
 དོ ད་པ 						དོ	ད་པ 	-འི 	ངོ་བོ 	རྣམ་པ 	-ར 	bstod tshogs ka_.txt	     དོ ད་པ  -འི  ངོ་བོ  རྣམ་པ  -ར 
 དོ ད་པ་དང 						དོ	ད་པ་དང 	མྱ་ངན་ལ 	སོགས་པ 	གོམས་པ 	བཞིན་ནོ 	bstod tshogs ka_.txt	     དོ ད་པ་དང  མྱ་ངན་ལ  སོགས་པ  གོམས་པ  བཞིན་ནོ 
-ས  དོ ན་དམ་པ་བ 	།_ 	ཕྱིན་ཅི 	མ 	ལོག་པ 	-ས 	དོ	ན་དམ་པ་བ 	།_ 	རང་གི 	ངང་གིས 	འབྱུང་བ 	bstod tshogs ka_.txt	།_  ཕྱིན་ཅི  མ  ལོག་པ  -ས  དོ ན་དམ་པ་བ  །_  རང་གི  ངང་གིས  འབྱུང་བ 
མཐའ་དག་གི  དོ ན 	ཐམས་ཅད་དུ 	མེད་པ 	ཐམས་ཅད 	དུ་འགྲོ་བ 	མཐའ་དག་གི 	དོ	ན 	མཛད་ཅིང 	།_ 	ཆོས་ཀྱི 	འཁོར་ལོ 	bstod tshogs ka_.txt	ཐམས་ཅད་དུ  མེད་པ  ཐམས་ཅད  དུ་འགྲོ་བ  མཐའ་དག་གི  དོ ན  མཛད་ཅིང  །_  ཆོས་ཀྱི  འཁོར་ལོ 
 དོ ་ཞེས 						དོ	་ཞེས 	བསྟན་པ 	-ར 	བྱ་བ 	-ར 	bstod tshogs ka_.txt	     དོ ་ཞེས  བསྟན་པ  -ར  བྱ་བ  -ར 
 དོ  །_། 						དོ 	།_། 	འདི 	ཉིད་ལ 	གླན 	ཀ 	bstod tshogs ka_.txt	     དོ  །_།  འདི  ཉིད་ལ  གླན  ཀ 
 དོ  ཞེ་ན 						དོ 	ཞེ་ན 	།_ 	དེའི 	འགག 	ཉིད 	bstod tshogs ka_.txt	     དོ  ཞེ་ན  །_  དེའི  འགག  ཉིད 
 དོ  །_། 						དོ 	།_། 	འགྱུར་བ་ནི 	འགྲོ་བ་སྟེ 	འགྱུར་བ་ཞེས 	བྱ་བ 	bstod tshogs ka_.txt	     དོ  །_།  འགྱུར་བ་ནི  འགྲོ་བ་སྟེ  འགྱུར་བ་ཞེས  བྱ་བ 
-འི  དོ ན་ཏོ 					-འི 	དོ	ན་ཏོ 	།_། 	གང་ཞིག་ཅེ་ན 	།_ 	ཐུགས 	bstod tshogs ka_.txt	    -འི  དོ ན་ཏོ  །_།  གང་ཞིག་ཅེ་ན  །_  ཐུགས 
 དོ  །_། 						དོ 	།_། 	ཅིའི 	ཕྱིར 	མི 	འགག་ཅེ་ན 	bstod tshogs ka_.txt	     དོ  །_།  ཅིའི  ཕྱིར  མི  འགག་ཅེ་ན 
-འི  དོ ན་ཏོ 	ཇི་སྲིད 	པར 	འབྱུང་ངོ་ཞེས 	བྱ་བ 	-འི 	དོ	ན་ཏོ 	།_། 	དེ 	ལྟ 	ཡིན་པ 	bstod tshogs ka_.txt	ཇི་སྲིད  པར  འབྱུང་ངོ་ཞེས  བྱ་བ  -འི  དོ ན་ཏོ  །_།  དེ  ལྟ  ཡིན་པ 
 དོ  །_། 						དོ 	།_། 	ཇི 	ལྟ་བུ་ཞིག་ཅེ་ན 	།_ 	འཇིག 	bstod tshogs ka_.txt	     དོ  །_།  ཇི  ལྟ་བུ་ཞིག་ཅེ་ན  །_  འཇིག 
རང་གི  དོ ན 	-འི 	གནས་སྐབས་སོ 	།_། 	འདིར་ཡང 	རང་གི 	དོ	ན 	ཉིད་ཀྱི 	རྐྱེན་ཡིན་ནོ 	།_། 	དེ 	bstod tshogs ka_.txt	-འི  གནས་སྐབས་སོ  །_།  འདིར་ཡང  རང་གི  དོ ན  ཉིད་ཀྱི  རྐྱེན་ཡིན་ནོ  །_།  དེ 
 དོ ་ཞེས 						དོ	་ཞེས 	ཐེག་པ 	ཆེན་པོ 	-འི 	ཚུལ 	bstod tshogs ka_.txt	     དོ ་ཞེས  ཐེག་པ  ཆེན་པོ  -འི  ཚུལ 
-འི  དོ ན་ལ 	-འི 	ཕྱིར 	བརྡར 	བཏགས་པ 	-འི 	དོ	ན་ལ 	མངོན་པ 	-ར 	ཞེན་པ 	-ར 	bstod tshogs ka_.txt	-འི  ཕྱིར  བརྡར  བཏགས་པ  -འི  དོ ན་ལ  མངོན་པ  -ར  ཞེན་པ  -ར 
 དོ ད 						དོ	ད 	རྒྱུ 	-འི་བྱུང 	།_། 	ཐ 	bstod tshogs ka_.txt	     དོ ད  རྒྱུ  -འི་བྱུང  །_།  ཐ 
སྙད  དོ ན་དུ 					སྙད 	དོ	ན་དུ 	བྱེད་པ་སྟེ 	།_། 	སྡེབ 	སྦྱོར 	bstod tshogs ka_.txt	    སྙད  དོ ན་དུ  བྱེད་པ་སྟེ  །_།  སྡེབ  སྦྱོར 
 དོ ད་པ 						དོ	ད་པ 	-འི 	འབྲས་བུ 	མཆོག 	སྐལ་བ་ཇི 	bstod tshogs ka_.txt	     དོ ད་པ  -འི  འབྲས་བུ  མཆོག  སྐལ་བ་ཇི 
 དོ ག་ཀྱང 						དོ	ག་ཀྱང 	འཇུངས་པ 	རྣམས་ལ་ནི 	མ་ཡིན་ནོ 	།_། 	bstod tshogs ka_.txt	     དོ ག་ཀྱང  འཇུངས་པ  རྣམས་ལ་ནི  མ་ཡིན་ནོ  །_། 
 དོ  །_། 						དོ 	།_། 	གང 	དག་ལ 	འཁོར་གསུམ 	ཡོངས་སུ 	bstod tshogs ka_.txt	     དོ  །_།  གང  དག་ལ  འཁོར་གསུམ  ཡོངས་སུ 
 དོ  །_། 						དོ 	།_། 	གང 	དག་ལ 	གནས་མཆོག་སྟེ 	དབང་ཕྱུག་གམ 	bstod tshogs ka_.txt	     དོ  །_།  གང  དག་ལ  གནས་མཆོག་སྟེ  དབང་ཕྱུག་གམ 
 དོ  །_། 						དོ 	།_། 	དེ 	ཉིད 	ཐམས་ཅད 	མཁྱེན་པ 	bstod tshogs ka_.txt	     དོ  །_།  དེ  ཉིད  ཐམས་ཅད  མཁྱེན་པ 
 དོ  །_། 						དོ 	།_། 	དེ 	བརྙེས་པ་ནི 	དེ 	-འི 	bstod tshogs ka_.txt	     དོ  །_།  དེ  བརྙེས་པ་ནི  དེ  -འི 
-འི  དོ ན་ཏོ 	ཉིད 	བསྒྲུབས་པ་དང 	ལྡན་པ་ཞེས 	བྱ་བ 	-འི 	དོ	ན་ཏོ 	།_། 	ཡང་ན 	མཆོག་གི 	སྦྱིན་པ 	bstod tshogs ka_.txt	ཉིད  བསྒྲུབས་པ་དང  ལྡན་པ་ཞེས  བྱ་བ  -འི  དོ ན་ཏོ  །_།  ཡང་ན  མཆོག་གི  སྦྱིན་པ 
རང་གི  དོ ན་གྱི 	སྦྱིན་པ 	མཆོག་གོ 	།_། 	དེས་ན 	རང་གི 	དོ	ན་གྱི 	རྐྱེན་ཡིན་ནོ 	།_། 	དེས 	གནས་མཆོག 	bstod tshogs ka_.txt	སྦྱིན་པ  མཆོག་གོ  །_།  དེས་ན  རང་གི  དོ ན་གྱི  རྐྱེན་ཡིན་ནོ  །_།  དེས  གནས་མཆོག 
-འི  དོ ན་ཏོ 	-འི 	ཡེ་ཤེས 	གཟིགས་པ་ཞེས 	བྱ་བ 	-འི 	དོ	ན་ཏོ 	།_། 	དེ་འང 	ཅི 	-འི 	bstod tshogs ka_.txt	-འི  ཡེ་ཤེས  གཟིགས་པ་ཞེས  བྱ་བ  -འི  དོ ན་ཏོ  །_།  དེ་འང  ཅི  -འི 
།_  དོ ན 	དམ་ཚིག་གསུམ་པའོ 	།_། 	ཡང་ན 	དམ་ཚིག་གསུམ་ནི 	།_ 	དོ	ན 	ཀུན་གྲུབ 	པར 	བྱ་བ 	-འི་ཕྱིར 	bstod tshogs ka_.txt	དམ་ཚིག་གསུམ་པའོ  །_།  ཡང་ན  དམ་ཚིག་གསུམ་ནི  །_  དོ ན  ཀུན་གྲུབ  པར  བྱ་བ  -འི་ཕྱིར 
 དོ  །_། 						དོ 	།_། 	དེ 	གྲུབ་པ་ནི 	ཡོངས་སུ 	གྲུབ་པ་སྟེ 	bstod tshogs ka_.txt	     དོ  །_།  དེ  གྲུབ་པ་ནི  ཡོངས་སུ  གྲུབ་པ་སྟེ 
 དོ ད 						དོ	ད 	ཆགས 	ཞེ་སྡང 	གཏི་མུག 	རྩད་ནས་གཅོད 	bstod tshogs ka_.txt	     དོ ད  ཆགས  ཞེ་སྡང  གཏི་མུག  རྩད་ནས་གཅོད 
 དོ ག 						དོ	ག 	མཐིང་ག་ཨུཏྤལ 	སྔོན་པོ་འདྲ 	།_། 	ཕྱག་གཡོན 	bstod tshogs ka_.txt	     དོ ག  མཐིང་ག་ཨུཏྤལ  སྔོན་པོ་འདྲ  །_།  ཕྱག་གཡོན 
 དོ ན་མཛད 						དོ	ན་མཛད 	།_། 	དུག་གསུམ 	ནད 	སེལ 	bstod tshogs ka_.txt	     དོ ན་མཛད  །_།  དུག་གསུམ  ནད  སེལ 
