 བྱ ་ཁྱབ 						བྱ	་ཁྱབ 	།_། 	སེམས 	གྲོལ 	ཁྱོད་ལ 	bstod tshogs ka_.txt	     བྱ ་ཁྱབ  །_།  སེམས  གྲོལ  ཁྱོད་ལ 
ལོངས་སྤྱོད  བྱ ས་པ 	འདོད་པ་དང 	འདོད་པ་དང 	།_། 	གྲོགས་དང 	ལོངས་སྤྱོད 	བྱ	ས་པ 	-ས་བསྟན 	།_། 	རིགས་དང 	དགེ་བཤེས 	bstod tshogs ka_.txt	འདོད་པ་དང  འདོད་པ་དང  །_།  གྲོགས་དང  ལོངས་སྤྱོད  བྱ ས་པ  -ས་བསྟན  །_།  རིགས་དང  དགེ་བཤེས 
 བྱ ས 						བྱ	ས 	།_། 	སྔ 	མ 	-འི 	bstod tshogs ka_.txt	     བྱ ས  །_།  སྔ  མ  -འི 
སྦྱིན  བྱ ་བའོ 	བསམ་པ་དང 	།_། 	སྦྱོར་བ 	ལེན་པ 	སྦྱིན 	བྱ	་བའོ 	།_། 	དང་པོ 	ལྔ་ནི 	རེ་རེ་ཡིས 	bstod tshogs ka_.txt	བསམ་པ་དང  །_།  སྦྱོར་བ  ལེན་པ  སྦྱིན  བྱ ་བའོ  །_།  དང་པོ  ལྔ་ནི  རེ་རེ་ཡིས 
སྨིན  བྱ ་བ 	སྐྱེ་དང་ལས 	།_། 	ཐབས་དང 	རབ་ཏུ 	སྨིན 	བྱ	་བ 	།_། 	དབང 	མཛད 	ལྔ་ནི 	bstod tshogs ka_.txt	སྐྱེ་དང་ལས  །_།  ཐབས་དང  རབ་ཏུ  སྨིན  བྱ ་བ  །_།  དབང  མཛད  ལྔ་ནི 
བུ་གསུམ་སྟེ  བྱ ང་ཆུབ་དང 	ཕྱོགས 	ཟད་པ་ལ་ཡིན 	།_། 	འབྲས 	བུ་གསུམ་སྟེ 	བྱ	ང་ཆུབ་དང 	།_། 	ཉེས་དང 	ཡོན་ཏན 	སྤངས 	bstod tshogs ka_.txt	ཕྱོགས  ཟད་པ་ལ་ཡིན  །_།  འབྲས  བུ་གསུམ་སྟེ  བྱ ང་ཆུབ་དང  །_།  ཉེས་དང  ཡོན་ཏན  སྤངས 
 བྱ ོར་བའོ 						བྱ	ོར་བའོ 	།_། 	གཞན 	དོན་གསུམ་སྟེ 	ཆོས 	bstod tshogs ka_.txt	     བྱ ོར་བའོ  །_།  གཞན  དོན་གསུམ་སྟེ  ཆོས 
-ར  བྱ ས་པ 	བསྟོད་པ 	-འི 	དོན་གྱི 	ཚིག་ལེའུ 	-ར 	བྱ	ས་པ 	སློབ་དཔོན 	ཆེན་པོ 	ཕྱོགས་ཀྱི 	གླང་པོ 	bstod tshogs ka_.txt	བསྟོད་པ  -འི  དོན་གྱི  ཚིག་ལེའུ  -ར  བྱ ས་པ  སློབ་དཔོན  ཆེན་པོ  ཕྱོགས་ཀྱི  གླང་པོ 
དགར  བྱ ང་ཆུབ 	རིགས་སུ་འཁྲུངས 	།_། 	གང་གིས 	མཉམ 	དགར 	བྱ	ང་ཆུབ 	དམ་པ 	ཐུགས་སུ་ཆུད 	།_། 	གང་གིས་ཝཱ་རཱ་ཎ་སཱིར 	bstod tshogs ka_.txt	རིགས་སུ་འཁྲུངས  །_།  གང་གིས  མཉམ  དགར  བྱ ང་ཆུབ  དམ་པ  ཐུགས་སུ་ཆུད  །_།  གང་གིས་ཝཱ་རཱ་ཎ་སཱིར 
།_།  བྱ ང 	དྲན་པ 	-འི 	སྡོང་པོ 	-ས་མཛེས 	།_། 	བྱ	ང 	ཆུབ 	ཡན་ལག 	མེ་ཏོག 	ཁ 	bstod tshogs ka_.txt	དྲན་པ  -འི  སྡོང་པོ  -ས་མཛེས  །_།  བྱ ང  ཆུབ  ཡན་ལག  མེ་ཏོག  ཁ 
 བྱ ེ 						བྱ	ེ 	བཟོད 	ཡལ་ག 	_། 	ངོ 	bstod tshogs ka_.txt	     བྱ ེ  བཟོད  ཡལ་ག  _།  ངོ 
 བྱ ེད 						བྱ	ེད 	བློ་མིག 	ཡིད་འོང 	ཟླ་ཟེར་ཅན 	།_། 	bstod tshogs ka_.txt	     བྱ ེད  བློ་མིག  ཡིད་འོང  ཟླ་ཟེར་ཅན  །_། 
གདུལ  བྱ  -འི 	མཛད 	ཡོན་ཏན 	འོད་ཟེར་ལྡན 	།_། 	གདུལ 	བྱ 	-འི 	ཚོགས་ཀྱི་རྫིང་གི་པདྨ 	ཁ 	འབྱེད་ཅིང 	།_། 	bstod tshogs ka_.txt	མཛད  ཡོན་ཏན  འོད་ཟེར་ལྡན  །_།  གདུལ  བྱ  -འི  ཚོགས་ཀྱི་རྫིང་གི་པདྨ  ཁ  འབྱེད་ཅིང  །_། 
།_།  བྱ མས 	ཉི་མ 	ནུབ་ལ 	བདག 	ཕྱག་འཚལ 	།_། 	བྱ	མས 	མཆོག 	སྐུ 	མངའ 	འཕགས་པ 	bstod tshogs ka_.txt	ཉི་མ  ནུབ་ལ  བདག  ཕྱག་འཚལ  །_།  བྱ མས  མཆོག  སྐུ  མངའ  འཕགས་པ 
 བྱ ངས་ཀྱི 						བྱ	ངས་ཀྱི 	རྒྱ་ཆེར 	བཤད་པ 	།_༄༅༅།_། 	རྒྱ 	bstod tshogs ka_.txt	     བྱ ངས་ཀྱི  རྒྱ་ཆེར  བཤད་པ  །_༄༅༅།_།  རྒྱ 
 བྱ ངས་ཀྱི 						བྱ	ངས་ཀྱི 	རྒྱ་ཆེར 	བཤད་པ 	།_ 	འཇམ་པ 	bstod tshogs ka_.txt	     བྱ ངས་ཀྱི  རྒྱ་ཆེར  བཤད་པ  །_  འཇམ་པ 
ཞེས  བྱ ་བ་ལ 	གཡོ 	མཉམ་ཉིད 	ཆོས་མཆོག་ཅན 	།_ 	ཞེས 	བྱ	་བ་ལ 	སོགས་པ 	-འི 	བསྟོད་པ་ནི་གཙོར 	གསོལ་བ 	bstod tshogs ka_.txt	གཡོ  མཉམ་ཉིད  ཆོས་མཆོག་ཅན  །_  ཞེས  བྱ ་བ་ལ  སོགས་པ  -འི  བསྟོད་པ་ནི་གཙོར  གསོལ་བ 
འབྲས་བུ་གཉིས  བྱ ེད་པ 	།_ 	བརྩེ 	བ 	-འི 	འབྲས་བུ་གཉིས 	བྱ	ེད་པ 	།_ 	དེའི 	རྗེས་སུ 	མཐུན་པ 	bstod tshogs ka_.txt	།_  བརྩེ  བ  -འི  འབྲས་བུ་གཉིས  བྱ ེད་པ  །_  དེའི  རྗེས་སུ  མཐུན་པ 
-འང  བྱ ་བ 	ཅན 	རྣམས་ནི 	རང་ལ 	ཕན་པ 	-འང 	བྱ	་བ 	-ར 	མི 	ནུས་སོ 	།_། 	bstod tshogs ka_.txt	ཅན  རྣམས་ནི  རང་ལ  ཕན་པ  -འང  བྱ ་བ  -ར  མི  ནུས་སོ  །_། 
མི  བྱ ེད་དེ 	གཞན་གྱི 	དོན 	ཆེན་པོ 	མཚར་ཅིག 	མི 	བྱ	ེད་དེ 	།_ 	རང 	རྒྱལ་བ 	དག 	bstod tshogs ka_.txt	གཞན་གྱི  དོན  ཆེན་པོ  མཚར་ཅིག  མི  བྱ ེད་དེ  །_  རང  རྒྱལ་བ  དག 
མི  བྱ ེད་ན 	སེལ་བ་དང 	།_ 	ཕན་པ 	བསྒྲུབ་པ 	མི 	བྱ	ེད་ན 	དེ 	-འི 	ཚེ 	གསོལ་བ 	bstod tshogs ka_.txt	སེལ་བ་དང  །_  ཕན་པ  བསྒྲུབ་པ  མི  བྱ ེད་ན  དེ  -འི  ཚེ  གསོལ་བ 
 བྱ ུང་བ 						བྱ	ུང་བ 	-འི་ཕྱིར 	།_ 	འཕྱེ་བོ་དང 	ལོང་བ་ལ 	bstod tshogs ka_.txt	     བྱ ུང་བ  -འི་ཕྱིར  །_  འཕྱེ་བོ་དང  ལོང་བ་ལ 
མི  བྱ ེད་དོ 	སོགས་པ་ལ 	གསོལ་བ 	འདེབས་པ 	-ར 	མི 	བྱ	ེད་དོ 	།_། 	དེ 	བས་ན 	ཡོངས་སུ 	bstod tshogs ka_.txt	སོགས་པ་ལ  གསོལ་བ  འདེབས་པ  -ར  མི  བྱ ེད་དོ  །_།  དེ  བས་ན  ཡོངས་སུ 
-ར  བྱ ་བ 	བདག་ཉིད 	ཅན 	ཉིད 	ཤེས་པ 	-ར 	བྱ	་བ 	-འི་ཕྱིར 	།_ 	མཉམ 	མེད 	bstod tshogs ka_.txt	བདག་ཉིད  ཅན  ཉིད  ཤེས་པ  -ར  བྱ ་བ  -འི་ཕྱིར  །_  མཉམ  མེད 
ཞེས  བྱ ་བ 	གཡོ 	མཉམ་ཉིད 	ཆོས་མཆོག་ཅན 	།_། 	ཞེས 	བྱ	་བ 	འདི 	གསུངས་སོ 	།_། 	བརྩེ 	bstod tshogs ka_.txt	གཡོ  མཉམ་ཉིད  ཆོས་མཆོག་ཅན  །_།  ཞེས  བྱ ་བ  འདི  གསུངས་སོ  །_།  བརྩེ 
 བྱ ་བ 						བྱ	་བ 	འདི 	གསུངས་སོ 	།_། 	ཐུགས 	bstod tshogs ka_.txt	     བྱ ་བ  འདི  གསུངས་སོ  །_།  ཐུགས 
སེལ་ཞེས  བྱ ་བ་དང 	འགྲོ 	བ 	-འི 	སྡུག་བསྔལ 	སེལ་ཞེས 	བྱ	་བ་དང 	།_ 	ཡོན་ཏན 	ཀུན 	མཉམ 	bstod tshogs ka_.txt	འགྲོ  བ  -འི  སྡུག་བསྔལ  སེལ་ཞེས  བྱ ་བ་དང  །_  ཡོན་ཏན  ཀུན  མཉམ 
 བྱ ་བ 	མཐའ་མེད 	དངོས་གྲུབ་སྩོལ 	།_། 	ཞེས 		བྱ	་བ 	འདི 	གསུངས་སོ 	།_། 	བརྩེ 	bstod tshogs ka_.txt	མཐའ་མེད  དངོས་གྲུབ་སྩོལ  །_།  ཞེས   བྱ ་བ  འདི  གསུངས་སོ  །_།  བརྩེ 
ཞེས  བྱ ་བ 	གཡོ 	མཉམ་མེད 	མཆོག་རབ་ཆོས 	།_། 	ཞེས 	བྱ	་བ 	འདི 	གསུངས་ཏེ 	།_ 	འདི་ནི 	bstod tshogs ka_.txt	གཡོ  མཉམ་མེད  མཆོག་རབ་ཆོས  །_།  ཞེས  བྱ ་བ  འདི  གསུངས་ཏེ  །_  འདི་ནི 
 བྱ ེ་བ་ནི 						བྱ	ེ་བ་ནི 	།_ 	དེ་ནི 	མཉམ་པ 	མེད་པ 	bstod tshogs ka_.txt	     བྱ ེ་བ་ནི  །_  དེ་ནི  མཉམ་པ  མེད་པ 
དེ་སྐད་ཅེས  བྱ ་སྟེ 	མཉམ་པ 	ཉིད་ཀྱང 	ཡིན་པ 	-ས 	དེ་སྐད་ཅེས 	བྱ	་སྟེ 	།_ 	མཉམ་པ 	ཉིད 	དེ་ལྟ 	bstod tshogs ka_.txt	མཉམ་པ  ཉིད་ཀྱང  ཡིན་པ  -ས  དེ་སྐད་ཅེས  བྱ ་སྟེ  །_  མཉམ་པ  ཉིད  དེ་ལྟ 
དེ་སྐད་ཅེས  བྱ ་སྟེ 	དེ 	གང་དག་ལ 	ཡོད་པ 	དེ་དག་ལ 	དེ་སྐད་ཅེས 	བྱ	་སྟེ 	།_ 	འདིས་ནི 	དེ་བཞིན 	གཤེགས་པ 	bstod tshogs ka_.txt	དེ  གང་དག་ལ  ཡོད་པ  དེ་དག་ལ  དེ་སྐད་ཅེས  བྱ ་སྟེ  །_  འདིས་ནི  དེ་བཞིན  གཤེགས་པ 
འདའ་བ་ཞེས  བྱ ་བ 	རྣམ་པ 	-ར 	དག་པ 	ལས་མི 	འདའ་བ་ཞེས 	བྱ	་བ 	-འི 	དོན་ཏོ 	།_། 	འདིས་ནི 	bstod tshogs ka_.txt	རྣམ་པ  -ར  དག་པ  ལས་མི  འདའ་བ་ཞེས  བྱ ་བ  -འི  དོན་ཏོ  །_།  འདིས་ནི 
-ར  བྱ ་བ 	ལུང 	གསལ་བ 	-ས 	ཤེས་པ 	-ར 	བྱ	་བ 	ཡིན་པ 	-འི་ཕྱིར 	།_ 	དེ 	bstod tshogs ka_.txt	ལུང  གསལ་བ  -ས  ཤེས་པ  -ར  བྱ ་བ  ཡིན་པ  -འི་ཕྱིར  །_  དེ 
པར  བྱ ་བ་དང 	ལྟ 	ཞེ་ན 	།_ 	རིག 	པར 	བྱ	་བ་དང 	རིག་པ 	-ར 	བྱེད་པ 	-འི 	bstod tshogs ka_.txt	ལྟ  ཞེ་ན  །_  རིག  པར  བྱ ་བ་དང  རིག་པ  -ར  བྱེད་པ  -འི 
-ར  བྱ ེད་དོ 	-འི 	འབྱོར་པ 	-འང 	ཐོབ་པ 	-ར 	བྱ	ེད་དོ 	།_། 	ཡང 	སྟོང་པ 	ཉིད་ནི 	bstod tshogs ka_.txt	-འི  འབྱོར་པ  -འང  ཐོབ་པ  -ར  བྱ ེད་དོ  །_།  ཡང  སྟོང་པ  ཉིད་ནི 
སྐུ་ཞེས  བྱ  ཞེ་ན 	རྣམས 	ཁོ་ན 	-འི 	ཆོས་ཀྱི 	སྐུ་ཞེས 	བྱ 	ཞེ་ན 	།_ 	ཤིན་ཏུ 	རྣམ་པ 	-ར 	bstod tshogs ka_.txt	རྣམས  ཁོ་ན  -འི  ཆོས་ཀྱི  སྐུ་ཞེས  བྱ  ཞེ་ན  །_  ཤིན་ཏུ  རྣམ་པ  -ར 
-འི་ཞེས  བྱ ་བ་ནི 	གྱུར་པ་ཡིན་ནོ 	།_། 	འགྲོ 	བ 	-འི་ཞེས 	བྱ	་བ་ནི 	འཇིག་རྟེན་གྱིའོ 	།_། 	སྡུག 	བསྔལ་ནི 	bstod tshogs ka_.txt	གྱུར་པ་ཡིན་ནོ  །_།  འགྲོ  བ  -འི་ཞེས  བྱ ་བ་ནི  འཇིག་རྟེན་གྱིའོ  །_།  སྡུག  བསྔལ་ནི 
དེ་སྐད་ཅེས  བྱ ་སྟེ 	-འི 	ངང་ཚུལ 	ཡོད་པ 	དེ་དག་ལ 	དེ་སྐད་ཅེས 	བྱ	་སྟེ 	།_ 	དེ 	དག་གིས 	བསྟན་པ 	bstod tshogs ka_.txt	-འི  ངང་ཚུལ  ཡོད་པ  དེ་དག་ལ  དེ་སྐད་ཅེས  བྱ ་སྟེ  །_  དེ  དག་གིས  བསྟན་པ 
སྟོབས་དང  བྱ ང་ཆུབ་ཀྱི 	།_། 	མཐའ་ནི 	མཐར་ཐུག་པའོ 	།_། 	སྟོབས་དང 	བྱ	ང་ཆུབ་ཀྱི 	ཡན་ལག་ལ 	སོགས་པ 	-འི 	ཡོན་ཏན 	bstod tshogs ka_.txt	།_།  མཐའ་ནི  མཐར་ཐུག་པའོ  །_།  སྟོབས་དང  བྱ ང་ཆུབ་ཀྱི  ཡན་ལག་ལ  སོགས་པ  -འི  ཡོན་ཏན 
འགྲོ་བ་ལ་ཞེས  བྱ ་བ 	ཚིག 	རྣམ་པ 	-ར 	སྦྱར་ཏེ 	འགྲོ་བ་ལ་ཞེས 	བྱ	་བ 	-ར 	སྦྱར་རོ 	།_། 	དེ 	bstod tshogs ka_.txt	ཚིག  རྣམ་པ  -ར  སྦྱར་ཏེ  འགྲོ་བ་ལ་ཞེས  བྱ ་བ  -ར  སྦྱར་རོ  །_།  དེ 
སྩོལ་བ་ཞེས  བྱ ་བ 	མེད་པ 	གང་དག 	ཡིན་པ 	དེ་དག 	སྩོལ་བ་ཞེས 	བྱ	་བ 	-འི 	ཐ་ཚིག་སྟེ 	།_ 	དེ 	bstod tshogs ka_.txt	མེད་པ  གང་དག  ཡིན་པ  དེ་དག  སྩོལ་བ་ཞེས  བྱ ་བ  -འི  ཐ་ཚིག་སྟེ  །_  དེ 
 བྱ ས་པ 	དག་གིས 	བསྟན་པ་ལ 	ནན་ཏན 			བྱ	ས་པ 	-ས 	འགྲོ་བ 	མཐའ་དག་ལ 	ཕན་པ 	bstod tshogs ka_.txt	དག་གིས  བསྟན་པ་ལ  ནན་ཏན    བྱ ས་པ  -ས  འགྲོ་བ  མཐའ་དག་ལ  ཕན་པ 
གཡོ་ཞེས  བྱ ་བ་ལ 	།_། 	དྲི 	མེད 	མི 	གཡོ་ཞེས 	བྱ	་བ་ལ 	སོགས་པ 	-འི 	ཚིག 	རྣམས་ནི 	bstod tshogs ka_.txt	།_།  དྲི  མེད  མི  གཡོ་ཞེས  བྱ ་བ་ལ  སོགས་པ  -འི  ཚིག  རྣམས་ནི 
 བྱ འོ 						བྱ	འོ 	།_། 	དེ་ལ 	དྲི་མ 	མེད་པ་ནི 	bstod tshogs ka_.txt	     བྱ འོ  །_།  དེ་ལ  དྲི་མ  མེད་པ་ནི 
 བྱ ིངས 						བྱ	ིངས 	ཤིན་ཏུ 	རྣམ་པ 	-ར 	དག་པ་ལ 	bstod tshogs ka_.txt	     བྱ ིངས  ཤིན་ཏུ  རྣམ་པ  -ར  དག་པ་ལ 
-ར  བྱ ་བའོ 	ན་རེ 	མཆོག་ནི 	དོན་དུ 	གཉེར་བ 	-ར 	བྱ	་བའོ 	།_། 	རབ་ནི 	ཐམས་ཅད་པ 	-ས 	bstod tshogs ka_.txt	ན་རེ  མཆོག་ནི  དོན་དུ  གཉེར་བ  -ར  བྱ ་བའོ  །_།  རབ་ནི  ཐམས་ཅད་པ  -ས 
 བྱ ་བ་ཡིན་ཏེ 						བྱ	་བ་ཡིན་ཏེ 	།_ 	ཚིགས་སུ 	བཅད་པ 	དང་པོ་དང 	bstod tshogs ka_.txt	     བྱ ་བ་ཡིན་ཏེ  །_  ཚིགས་སུ  བཅད་པ  དང་པོ་དང 
-ར  བྱ ས་ཏེ 	-ས 	དེ་ཉིད་ཀྱིས 	འདི་དག་གི 	དཔེ 	-ར 	བྱ	ས་ཏེ 	།_ 	ཇི 	སྐད་དུ 	དེ་བཞིན 	bstod tshogs ka_.txt	-ས  དེ་ཉིད་ཀྱིས  འདི་དག་གི  དཔེ  -ར  བྱ ས་ཏེ  །_  ཇི  སྐད་དུ  དེ་བཞིན 
དཔེར  བྱ ེད་པ་ནི 	སངས་རྒྱས 	ཆོས 	རྣམས་ལ 	།_། 	དཔེར 	བྱ	ེད་པ་ནི 	ཇི་སྙེད་པ 	།_། 	དེ 	དག 	bstod tshogs ka_.txt	སངས་རྒྱས  ཆོས  རྣམས་ལ  །_།  དཔེར  བྱ ེད་པ་ནི  ཇི་སྙེད་པ  །_།  དེ  དག 
ཞེས  བྱ ་བ་ལ 	ཉིད 	ནམ་མཁའ་ལ 	མེད་དེ 	།_། 	ཞེས 	བྱ	་བ་ལ 	སོགས་པ 	འདི 	གསུངས་སོ 	།_། 	bstod tshogs ka_.txt	ཉིད  ནམ་མཁའ་ལ  མེད་དེ  །_།  ཞེས  བྱ ་བ་ལ  སོགས་པ  འདི  གསུངས་སོ  །_། 
-ར  བྱ  མི 	ཕན་ཆད 	བློ 	-ས་ཀྱང 	དབྲི་བ 	-ར 	བྱ 	མི 	ནུས་པའོ 	།_། 	སངས 	རྒྱས 	bstod tshogs ka_.txt	ཕན་ཆད  བློ  -ས་ཀྱང  དབྲི་བ  -ར  བྱ  མི  ནུས་པའོ  །_།  སངས  རྒྱས 
-ར  བྱ ེད་པ 	།_། 	དེའི 	ཕྲ་མོ་ནི་དེ 	རྩོམ་པ 	-ར 	བྱ	ེད་པ 	-འི 	རྒྱུ 	-འི 	གནས་སྐབས་ན 	bstod tshogs ka_.txt	།_།  དེའི  ཕྲ་མོ་ནི་དེ  རྩོམ་པ  -ར  བྱ ེད་པ  -འི  རྒྱུ  -འི  གནས་སྐབས་ན 
-འི  བྱ ང་ཆུབ་ཀྱི 	-ས 	སྤྱོད་པ 	-ས 	བསྡུས་པ 	-འི 	བྱ	ང་ཆུབ་ཀྱི 	སེམས 	སྐྱེ་བ 	ཐམས་ཅད་དོ 	།_། 	bstod tshogs ka_.txt	-ས  སྤྱོད་པ  -ས  བསྡུས་པ  -འི  བྱ ང་ཆུབ་ཀྱི  སེམས  སྐྱེ་བ  ཐམས་ཅད་དོ  །_། 
སྟོབས་དང  བྱ ང་ཆུབ་ཀྱི 	གྲུབ་པ 	སྩོལ་བ་སྟེ 	།_ 	མཆོག་ནི 	སྟོབས་དང 	བྱ	ང་ཆུབ་ཀྱི 	ཡན་ལག་ལ 	སོགས་པ 	-འི 	ཡོན་ཏན་ནོ 	bstod tshogs ka_.txt	གྲུབ་པ  སྩོལ་བ་སྟེ  །_  མཆོག་ནི  སྟོབས་དང  བྱ ང་ཆུབ་ཀྱི  ཡན་ལག་ལ  སོགས་པ  -འི  ཡོན་ཏན་ནོ 
 བྱ འོ 						བྱ	འོ 	།_། 	སངས 	རྒྱས 	ཐམས་ཅད 	bstod tshogs ka_.txt	     བྱ འོ  །_།  སངས  རྒྱས  ཐམས་ཅད 
 བྱ ུང་སྟེ 						བྱ	ུང་སྟེ 	།_ 	དེ་ལ 	དན་ནི 	གང་དག་ལ 	bstod tshogs ka_.txt	     བྱ ུང་སྟེ  །_  དེ་ལ  དན་ནི  གང་དག་ལ 
ཡོད་པ་ཞེས  བྱ ་བ་ཡིན་ནོ 	ཁྱབ་པ་དེ 	སྒྲུབ་པ 	-འི 	ངང་ཚུལ 	ཡོད་པ་ཞེས 	བྱ	་བ་ཡིན་ནོ 	།_། 	ཅིའི 	ཕྱིར 	དེ་དག 	bstod tshogs ka_.txt	ཁྱབ་པ་དེ  སྒྲུབ་པ  -འི  ངང་ཚུལ  ཡོད་པ་ཞེས  བྱ ་བ་ཡིན་ནོ  །_།  ཅིའི  ཕྱིར  དེ་དག 
-ར  བྱ ་བ་ལ་དེ་ལ 	དེ་ནི 	དཔེ 	-ས 	མཚོན་པ 	-ར 	བྱ	་བ་ལ་དེ་ལ 	ཡོད་པ 	-འི 	ཡོན་ཏན 	བརྗོད་པ 	bstod tshogs ka_.txt	དེ་ནི  དཔེ  -ས  མཚོན་པ  -ར  བྱ ་བ་ལ་དེ་ལ  ཡོད་པ  -འི  ཡོན་ཏན  བརྗོད་པ 
དུས་དང  བྱ ་བ་ལ 	ཇི 	སྐད་དུ 	།_ 	ཡུལ་དང 	དུས་དང 	བྱ	་བ་ལ 	།_། 	སོགས་པ 	-ས 	འགལ་བ 	bstod tshogs ka_.txt	ཇི  སྐད་དུ  །_  ཡུལ་དང  དུས་དང  བྱ ་བ་ལ  །_།  སོགས་པ  -ས  འགལ་བ 
-ས  བྱ ་བ 	-འི 	དཔེ་ཡིན་ན 	།_། 	མཚོན་པ 	-ས 	བྱ	་བ 	དཔེ་དང་ནི 	།_། 	འདྲ་བ 	གང་ཡིན་དེ 	bstod tshogs ka_.txt	-འི  དཔེ་ཡིན་ན  །_།  མཚོན་པ  -ས  བྱ ་བ  དཔེ་དང་ནི  །_།  འདྲ་བ  གང་ཡིན་དེ 
 བྱ འོ 						བྱ	འོ 	།_། 	རྣམ 	པར 	རྟོག་པ་ཡང 	bstod tshogs ka_.txt	     བྱ འོ  །_།  རྣམ  པར  རྟོག་པ་ཡང 
ཞེས  བྱ ་བ་ལ 	ཐུགས་རྗེ 	-འི 	ཤུགས་ལས་བྱུང 	།_། 	ཞེས 	བྱ	་བ་ལ 	སོགས་པ 	སྨོས་སོ 	།_། 	རྟག་ཏུ 	bstod tshogs ka_.txt	ཐུགས་རྗེ  -འི  ཤུགས་ལས་བྱུང  །_།  ཞེས  བྱ ་བ་ལ  སོགས་པ  སྨོས་སོ  །_།  རྟག་ཏུ 
གྲུབ་པ་ཞེས  བྱ ་བ 	དྲི་མ 	མེད་པ་སྟེ 	།_ 	སྨོན་ལམ 	གྲུབ་པ་ཞེས 	བྱ	་བ 	-ར 	སྦྱར་རོ 	།_། 	ཐུགས 	bstod tshogs ka_.txt	དྲི་མ  མེད་པ་སྟེ  །_  སྨོན་ལམ  གྲུབ་པ་ཞེས  བྱ ་བ  -ར  སྦྱར་རོ  །_།  ཐུགས 
དེ་ལས  བྱ ུང་བ་ནི 	-ར 	འབྱུང་བ 	ཉིད་དོ 	།_། 	དེ་ལས 	བྱ	ུང་བ་ནི 	ཡང་དག 	པར 	བྱུང་བའོ 	།_། 	bstod tshogs ka_.txt	-ར  འབྱུང་བ  ཉིད་དོ  །_།  དེ་ལས  བྱ ུང་བ་ནི  ཡང་དག  པར  བྱུང་བའོ  །_། 
སྨོན་ལམ་ནི  བྱ ང་ཆུབ 					སྨོན་ལམ་ནི 	བྱ	ང་ཆུབ 	སེམས་དཔའ 	-འི 	གནས་སྐབས་ན 	ཡོད་པའི 	bstod tshogs ka_.txt	    སྨོན་ལམ་ནི  བྱ ང་ཆུབ  སེམས་དཔའ  -འི  གནས་སྐབས་ན  ཡོད་པའི 
 བྱ འོ 						བྱ	འོ 	།_། 	སྨོན་ལམ 	གྲུབ་པ 	དེ 	bstod tshogs ka_.txt	     བྱ འོ  །_།  སྨོན་ལམ  གྲུབ་པ  དེ 
-འི་ཞེས  བྱ ་བ་ལ 	ཞེ་ན 	།_ 	འགྲོ 	བ 	-འི་ཞེས 	བྱ	་བ་ལ 	སོགས་པ 	གསུངས་སོ 	།_། 	འགྲོ 	bstod tshogs ka_.txt	ཞེ་ན  །_  འགྲོ  བ  -འི་ཞེས  བྱ ་བ་ལ  སོགས་པ  གསུངས་སོ  །_།  འགྲོ 
 བྱ འོ 						བྱ	འོ 	།_། 	གང 	དག་ལ 	ཐུགས་རྗེ 	bstod tshogs ka_.txt	     བྱ འོ  །_།  གང  དག་ལ  ཐུགས་རྗེ 
 བྱ འོ 						བྱ	འོ 	།_། 	དེ 	ལྟ་བུ་དེ་ནི 	རྟག་ཏུ 	bstod tshogs ka_.txt	     བྱ འོ  །_།  དེ  ལྟ་བུ་དེ་ནི  རྟག་ཏུ 
རྟག་ཏུ་ཞེས  བྱ ་བ་ནི 	སྣ་ཚོགས་སུ 	སྣང་ཞིང 	མཛེས་སོ 	།_། 	རྟག་ཏུ་ཞེས 	བྱ	་བ་ནི 	ཉེ་བ 	-ར 	མཚོན་པ་སྟེ 	ཕྱོགས 	bstod tshogs ka_.txt	སྣ་ཚོགས་སུ  སྣང་ཞིང  མཛེས་སོ  །_།  རྟག་ཏུ་ཞེས  བྱ ་བ་ནི  ཉེ་བ  -ར  མཚོན་པ་སྟེ  ཕྱོགས 
ཐམས་ཅད་དུ་ཡང་ཞེས  བྱ ་བ 					ཐམས་ཅད་དུ་ཡང་ཞེས 	བྱ	་བ 	-ར་ཡང 	ཁོང་དུ 	ཆུད་པ 	-ར་བྱའོ 	bstod tshogs ka_.txt	    ཐམས་ཅད་དུ་ཡང་ཞེས  བྱ ་བ  -ར་ཡང  ཁོང་དུ  ཆུད་པ  -ར་བྱའོ 
 བྱ ུང་ངོ 						བྱ	ུང་ངོ 	།_། 	དེར་ནི 	ཚིག 	འདི 	bstod tshogs ka_.txt	     བྱ ུང་ངོ  །_།  དེར་ནི  ཚིག  འདི 
 བྱ ་བ 	ཐུགས་རྗེ 	-འི 	ཤུགས་ལས 	བྱུང་ཞེས 		བྱ	་བ 	འདི་ཉིད་ནི 	མཇུག 	སྡུད་པ་ཡིན་ཏེ 	།_ 	bstod tshogs ka_.txt	ཐུགས་རྗེ  -འི  ཤུགས་ལས  བྱུང་ཞེས   བྱ ་བ  འདི་ཉིད་ནི  མཇུག  སྡུད་པ་ཡིན་ཏེ  །_ 
 བྱ འོ 						བྱ	འོ 	།_། 	འདིར 	བསྡུས་པ 	-འི 	bstod tshogs ka_.txt	     བྱ འོ  །_།  འདིར  བསྡུས་པ  -འི 
